index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
4213,Ensenada,1,Ensenada,8426,16,31,4,4,0,6.93,2.57,6,2.07,5.17,0,13
4214,Ensenada,1,Ensenada,8426,17,37,*,*,*,8.30,3.08,10,1.12,4.63,3,19
4215,Ensenada,1,Ensenada,8426,18,52,7,4,*,7.43,2.47,13,1.79,5.20,3,16
4216,Ensenada,1,Ensenada,8426,19,41,5,*,*,6.85,2.79,17,1.24,3.42,*,21
4217,Ensenada,1,Ensenada,8426,20,66,*,3,*,7.49,2,23,1.35,4.13,3,30
4218,Ensenada,1,Ensenada,8426,21,170,7,12,*,7.73,2.13,48,1.35,4.15,12,68
4219,Ensenada,1,Ensenada,8426,22,56,3,*,0,6.79,1.63,18,1.40,4.31,*,24
4220,Ensenada,1,Ensenada,8426,23,56,*,*,0,5.24,1.83,15,1.56,4.31,4,37
4221,Ensenada,1,Ensenada,8426,26,0,0,0,0,0,0,0,0,0,0,0
4222,Ensenada,1,Ensenada,8426,28,0,0,0,0,0,0,0,0,0,0,0
4223,Ensenada,1,Ensenada,8426,29,48,3,3,*,7.84,2.87,13,1.41,4.36,*,25
4224,Ensenada,1,Ensenada,8426,30,83,7,6,0,5.98,2.68,19,1.98,4.61,*,38
4225,Ensenada,1,Ensenada,8426,32,191,12,17,*,7.44,2,55,1.50,4.55,5,78
4226,Ensenada,1,Ensenada,8426,34,53,3,*,*,6.43,2,15,1.20,3.79,4,18
4227,Ensenada,1,Ensenada,8426,35,75,3,4,*,8.20,1.80,24,1.04,3.57,5,26
4228,Ensenada,1,Ensenada,8426,36,53,*,4,0,7.75,2.13,14,1.23,4.82,4,17
4229,Ensenada,1,Ensenada,8426,37,53,*,6,0,6.40,2.06,16,1.20,4.08,5,23
4230,Ensenada,1,Ensenada,8426,38,20,*,0,*,8.17,3.17,6,0.87,4,3,8
4231,Ensenada,1,Ensenada,8426,39,47,4,*,4,7.29,3.13,14,0.94,3.62,*,27
4232,Ensenada,1,Ensenada,8426,40,81,3,5,0,5.21,2.45,24,1.98,4.26,*,49
4233,Ensenada,1,Ensenada,8426,41,124,12,12,0,6.32,2.16,34,2.03,3.88,0,67
4234,Ensenada,1,Ensenada,8426,43,61,8,*,*,6.65,2.70,17,2.18,3.81,*,17
4235,Ensenada,1,Ensenada,8426,44,53,5,7,0,7.10,2.72,16,1.83,3.31,*,24
4236,Ensenada,1,Ensenada,8426,45,95,*,3,4,7.51,2.31,31,1.06,3.96,11,33
4237,Ensenada,1,Ensenada,8426,46,19,*,3,*,4.88,2.17,5,1.90,3.80,0,11
4239,Ensenada,1,Ensenada,8430,1,72,3,6,0,5.88,2.46,17,1.18,4.50,5,29
4240,Ensenada,1,Ensenada,8430,2,53,3,3,*,8.20,2.32,16,1.47,4.08,4,25
4241,Ensenada,1,Ensenada,8430,3,38,*,*,0,7.21,3.07,10,1.15,4.22,3,16
4242,Ensenada,1,Ensenada,8430,4,36,3,*,*,7.38,2.50,9,1.50,4.50,*,15
4243,Ensenada,1,Ensenada,8430,5,36,0,*,*,8,2.77,11,1.44,4,3,19
4244,Ensenada,1,Ensenada,8430,6,58,7,*,*,4.17,2.67,15,1.38,4.14,5,30
4245,Ensenada,1,Ensenada,8430,7,119,6,4,4,7.62,2.36,35,1.16,3.84,8,53
4246,Ensenada,1,Ensenada,8430,8,109,7,9,6,6.58,2.84,26,1.51,4.36,5,52
4247,Ensenada,1,Ensenada,8430,9,108,3,6,3,6.27,2.20,26,1.21,4.70,5,53
4248,Ensenada,1,Ensenada,8430,10,91,5,4,5,9.84,2.27,34,0.93,3.50,11,47
4249,Ensenada,1,Ensenada,8430,11,137,5,8,0,7.08,2.23,32,1.44,4.62,9,68
4250,Ensenada,1,Ensenada,8430,13,57,7,*,*,8.83,2.14,14,1.43,4.38,3,22
4251,Ensenada,1,Ensenada,8430,14,44,3,4,3,6.07,2.48,12,1.05,3.67,*,20
4252,Ensenada,1,Ensenada,8430,15,94,5,5,0,7.03,2.29,24,1.09,4.48,4,46
4253,Ensenada,1,Ensenada,8430,16,118,4,5,*,6.22,2.10,33,1.04,3.69,16,59
4254,Ensenada,1,Ensenada,8430,17,94,*,4,*,6.64,2.41,24,1.24,3.92,8,47
4255,Ensenada,1,Ensenada,8430,19,54,3,3,*,5.80,2.15,16,1.38,3.86,3,27
4256,Ensenada,1,Ensenada,8430,20,51,3,5,0,9.07,2.26,14,1.28,4.25,4,19
4257,Ensenada,1,Ensenada,8430,21,122,10,4,6,7.96,2.10,35,1.44,3.94,5,58
4258,Ensenada,1,Ensenada,8430,22,116,5,6,*,5.36,1.89,31,1.25,4.30,10,55
4259,Ensenada,1,Ensenada,8430,23,104,5,3,3,7.93,1.90,30,1.13,4.16,6,46
4260,Ensenada,1,Ensenada,8430,24,88,3,6,0,7.85,1.78,25,1.24,4,9,29
4261,Ensenada,1,Ensenada,8430,25,69,3,3,*,7.17,2.20,21,1.17,4.06,5,30
4262,Ensenada,1,Ensenada,8430,27,45,*,0,0,6.78,1.63,16,1.29,4.09,*,19
4263,Ensenada,1,Ensenada,8430,29,48,3,*,*,8,1.78,15,1.25,4.50,5,20
4264,Ensenada,1,Ensenada,8430,30,47,*,*,0,6.67,1.94,14,1.34,3.62,*,21
4265,Ensenada,1,Ensenada,8430,31,88,5,4,0,7.69,1.67,27,1.07,3.83,7,32
4266,Ensenada,1,Ensenada,8430,32,0,0,0,0,0,0,0,0,0,0,0
4267,Ensenada,1,Ensenada,8430,33,0,0,0,0,0,0,0,0,0,0,0
4268,Ensenada,1,Ensenada,8430,34,4,*,*,*,*,*,3,*,*,*,*
4269,Ensenada,1,Ensenada,8430,36,70,5,3,*,8.76,1.58,20,1.30,3.89,5,32
4270,Ensenada,1,Ensenada,8430,37,20,*,*,0,6.63,1.86,5,2,5,0,15
4271,Ensenada,1,Ensenada,8430,38,0,0,0,0,0,0,0,0,0,0,0
4273,Ensenada,1,Ensenada,8445,1,84,6,5,*,8.04,2.23,32,1.18,3.71,5,30
4274,Ensenada,1,Ensenada,8445,2,78,4,3,0,7.65,2.04,23,1.28,4.33,4,43
4275,Ensenada,1,Ensenada,8445,3,63,3,4,0,7.89,1.67,17,1.47,4.20,4,27
4276,Ensenada,1,Ensenada,8445,4,60,4,3,*,7.09,2.61,18,1.71,4.29,*,18
4277,Ensenada,1,Ensenada,8445,5,47,3,*,0,8.15,1.79,12,1.31,4.70,*,20
4278,Ensenada,1,Ensenada,8445,6,70,*,5,4,7.31,1.67,25,1.21,3.50,7,30
4279,Ensenada,1,Ensenada,8445,7,102,6,6,*,8.15,1.87,27,1.29,4.08,4,39
4280,Ensenada,1,Ensenada,8445,8,69,3,3,4,7.84,2.04,20,1.50,4.31,6,33
4281,Ensenada,1,Ensenada,8445,9,74,8,4,0,7.57,2.04,18,1.11,4.18,4,19
4282,Ensenada,1,Ensenada,8445,10,51,*,*,0,9.28,1.38,14,1.19,3.92,4,15
4283,Ensenada,1,Ensenada,8445,11,35,*,4,3,6,2.36,10,1.67,3.50,0,19
4284,Ensenada,1,Ensenada,8445,12,60,*,3,3,7.88,1.81,20,1.28,3.75,7,20
4285,Ensenada,1,Ensenada,8445,13,37,*,0,0,7.55,1.82,13,1.23,2.85,*,27
4286,Ensenada,1,Ensenada,8445,14,14,0,*,0,8.33,1.50,7,1.40,3.50,*,4
4287,Ensenada,1,Ensenada,8445,16,34,*,4,0,8.53,1.91,9,1.70,4.25,*,10
4288,Ensenada,1,Ensenada,8445,17,42,*,0,*,8.23,2.30,16,0.81,3,4,28
4289,Ensenada,1,Ensenada,8445,18,52,*,0,3,8.77,2.20,15,1.13,4,5,15
4290,Ensenada,1,Ensenada,8445,19,27,*,*,3,10.36,2.40,11,0.77,3,4,12
4291,Ensenada,1,Ensenada,8445,20,63,*,5,*,9.21,1.69,21,1.17,3.71,7,34
4292,Ensenada,1,Ensenada,8445,21,39,*,0,*,9,1.85,13,0.81,3.25,5,16
4293,Ensenada,1,Ensenada,8445,22,40,4,*,*,8.31,2.50,13,0.93,3.64,5,18
4294,Ensenada,1,Ensenada,8445,23,12,0,*,*,9.25,2.40,6,1,4,*,9
4295,Ensenada,1,Ensenada,8445,24,40,0,*,*,7,1.62,19,1.43,4,3,19
4296,Ensenada,1,Ensenada,8445,26,61,4,6,0,6.09,1.67,16,1.66,4.14,0,31
4297,Ensenada,1,Ensenada,8445,27,0,0,0,0,0,0,0,0,0,0,0
4298,Ensenada,1,Ensenada,8445,28,44,3,5,*,7.89,2.27,10,1.42,4.40,3,11
4299,Ensenada,1,Ensenada,8445,33,127,9,4,3,6.71,2.18,36,1.74,4.10,4,55
4300,Ensenada,1,Ensenada,8445,35,19,*,0,0,6.25,1.67,8,1.46,3.80,0,10
4301,Ensenada,1,Ensenada,8445,36,0,0,0,0,0,0,0,0,0,0,0
4302,Ensenada,1,Ensenada,8445,37,129,11,8,*,5.71,2.36,38,2.58,4.16,*,79
4303,Ensenada,1,Ensenada,8445,38,8,0,*,0,8,1.50,3,1.14,2.67,0,4
4304,Ensenada,1,Ensenada,8445,40,34,*,0,6,7.09,3.15,11,1.31,3.78,*,17
4305,Ensenada,1,Ensenada,8445,41,36,*,*,0,6.50,2,9,2.12,4.50,*,12
4306,Ensenada,1,Ensenada,8445,42,0,0,0,0,0,0,0,0,0,0,0
4307,Ensenada,1,Ensenada,8445,43,27,3,*,*,8.67,1.62,7,1.35,3.86,*,13
4308,Ensenada,1,Ensenada,8445,44,89,*,4,5,6.95,2.48,32,1.35,3.71,5,45
4309,Ensenada,1,Ensenada,8445,45,14,0,0,*,8.60,1,6,2.80,3.50,0,9
4310,Ensenada,1,Ensenada,8445,46,38,5,3,0,5.46,1.92,9,2.71,4.22,*,17
4311,Ensenada,1,Ensenada,8445,47,40,*,3,0,6.77,1.73,11,1.82,3.64,0,23
4312,Ensenada,1,Ensenada,8445,48,131,9,9,3,6.27,2.87,33,1.93,4.23,*,85
4313,Ensenada,1,Ensenada,8445,49,32,5,0,0,5.50,2.09,8,2.13,4,*,20
4314,Ensenada,1,Ensenada,8445,50,74,6,8,*,5.52,2.96,20,2.24,4.11,0,36
4315,Ensenada,1,Ensenada,8445,51,52,4,5,*,6,2.53,14,2,3.71,0,31
4316,Ensenada,1,Ensenada,8445,52,31,6,3,0,5.64,2.44,9,2.58,3.88,0,14
4317,Ensenada,1,Ensenada,8445,53,62,5,5,*,5.95,2.81,17,2.58,4.13,0,38
4318,Ensenada,1,Ensenada,8445,54,13,*,0,*,8,2.50,7,1.18,2.60,0,8
4320,Ensenada,1,Ensenada,845A,1,75,5,3,5,9.24,2.38,22,0.97,3.57,10,30
4321,Ensenada,1,Ensenada,845A,2,0,0,0,0,0,0,0,0,0,0,0
4322,Ensenada,1,Ensenada,845A,3,19,*,*,0,8.21,2.63,6,0.83,3.80,3,5
4323,Ensenada,1,Ensenada,845A,4,129,8,*,8,6.76,2.41,37,1.17,3.91,7,50
4324,Ensenada,1,Ensenada,845A,5,60,*,*,5,12.34,1.58,24,0.81,3.16,11,25
4325,Ensenada,1,Ensenada,845A,6,27,0,*,0,11.81,1.50,14,0.64,3,7,13
4326,Ensenada,1,Ensenada,845A,7,37,*,4,*,13.22,1.40,18,0.69,3.70,9,9
4327,Ensenada,1,Ensenada,845A,8,49,*,*,*,11.95,1.26,16,0.71,3.27,10,11
4328,Ensenada,1,Ensenada,845A,9,85,9,7,*,8.28,2.03,23,1.23,4.05,6,34
4329,Ensenada,1,Ensenada,845A,10,39,*,*,*,8.44,2.85,15,1.08,3.55,4,14
4330,Ensenada,1,Ensenada,845A,11,42,5,*,*,6.48,3.25,11,1.31,4.67,0,13
4331,Ensenada,1,Ensenada,845A,12,118,5,4,9,7.17,3.08,33,1.19,4.21,8,55
4332,Ensenada,1,Ensenada,845A,13,60,0,*,*,13.58,1.28,23,0.71,3.33,14,17
4333,Ensenada,1,Ensenada,845A,14,226,9,11,4,11.99,1.52,78,0.75,3.48,51,75
4334,Ensenada,1,Ensenada,845A,15,148,8,7,3,8.09,2.23,44,1.12,3.89,9,57
4335,Ensenada,1,Ensenada,845A,17,119,8,3,*,12.08,1.35,38,0.80,3.50,27,34
4336,Ensenada,1,Ensenada,845A,18,111,4,6,3,13.03,1.57,39,0.73,3.38,25,32
4337,Ensenada,1,Ensenada,845A,19,123,6,7,*,13.52,1.50,38,0.73,3.62,30,44
4338,Ensenada,1,Ensenada,845A,20,99,*,*,5,12.12,1.77,34,0.78,3.54,22,33
4339,Ensenada,1,Ensenada,845A,21,54,*,3,*,12.12,1.09,24,0.74,2.70,16,32
4340,Ensenada,1,Ensenada,845A,24,83,5,3,3,11.24,1.47,30,0.86,3.46,17,24
4341,Ensenada,1,Ensenada,845A,25,74,3,3,0,13.27,1.37,21,0.82,3.70,15,18
4342,Ensenada,1,Ensenada,845A,26,44,3,4,*,13.50,2.22,16,0.67,3.14,10,14
4343,Ensenada,1,Ensenada,845A,27,76,3,3,0,12.82,1.22,22,0.86,3.62,18,16
4344,Ensenada,1,Ensenada,845A,28,51,*,3,0,11.30,1.27,21,0.77,3.19,10,17
4345,Ensenada,1,Ensenada,845A,29,30,*,0,*,11.92,1.83,11,0.71,3.33,6,10
4346,Ensenada,1,Ensenada,845A,30,123,6,5,*,12.74,1.57,42,0.87,3.51,28,30
4347,Ensenada,1,Ensenada,845A,31,18,0,*,*,8.54,2.90,7,1,4.50,*,11
4348,Ensenada,1,Ensenada,845A,32,0,0,0,0,0,0,0,0,0,0,0
4349,Ensenada,1,Ensenada,845A,33,98,*,*,*,12.51,1.40,36,0.75,3.06,20,35
4350,Ensenada,1,Ensenada,845A,34,32,*,*,0,7.65,2.80,11,1.52,5.33,*,24
4351,Ensenada,1,Ensenada,845A,35,5,*,*,*,*,*,1,*,*,*,*
4353,Ensenada,1,Ensenada,8464,1,179,4,11,6,7.88,2.25,52,1.36,3.98,17,95
4354,Ensenada,1,Ensenada,8464,2,183,6,8,*,8.15,2.18,45,1.14,4.26,20,81
4355,Ensenada,1,Ensenada,8464,3,55,*,*,4,8.55,2.65,14,1,4.58,5,25
4356,Ensenada,1,Ensenada,8464,4,144,8,9,6,8.24,2.29,45,1.23,3.79,11,71
4357,Ensenada,1,Ensenada,8464,5,32,3,*,0,8.29,1.80,8,0.97,4,*,9
4358,Ensenada,1,Ensenada,8464,6,30,*,*,3,7.54,2.31,7,1.20,4.29,*,12
4359,Ensenada,1,Ensenada,8464,7,51,*,0,3,6.56,2.94,17,0.98,3,*,25
4360,Ensenada,1,Ensenada,8464,8,43,3,4,*,7.93,2.67,19,1.10,3.58,3,20
4361,Ensenada,1,Ensenada,8464,9,96,4,8,*,7.90,2.15,24,1.35,4.57,4,43
4362,Ensenada,1,Ensenada,8464,10,0,0,0,0,0,0,0,0,0,0,0
4363,Ensenada,1,Ensenada,8464,11,99,7,0,3,7.57,2.42,26,1.15,3.81,4,41
4364,Ensenada,1,Ensenada,8464,13,107,4,7,3,8.36,2.08,23,1.29,4.86,13,35
4365,Ensenada,1,Ensenada,8464,14,35,4,*,3,5.19,2.15,10,1.40,3.50,*,19
4366,Ensenada,1,Ensenada,8464,15,79,3,6,0,8.74,2.21,22,1.22,3.95,7,38
4367,Ensenada,1,Ensenada,8464,16,86,7,5,4,7.88,2.18,19,1.43,4.53,9,28
4368,Ensenada,1,Ensenada,8464,17,127,6,5,9,7.74,2.89,38,1.05,3.88,8,47
4369,Ensenada,1,Ensenada,8464,18,48,3,*,*,7.87,1.85,17,1.26,4.36,5,23
4370,Ensenada,1,Ensenada,8464,19,56,4,4,0,9.67,2,17,1.37,4.31,*,22
4371,Ensenada,1,Ensenada,8464,20,83,7,9,0,8.15,2.04,21,1.36,4.15,*,34
4372,Ensenada,1,Ensenada,8464,21,60,*,7,*,5.93,3,18,1.67,4,*,30
4373,Ensenada,1,Ensenada,8464,23,99,5,7,3,7.18,2.46,29,1.57,3.81,4,59
4374,Ensenada,1,Ensenada,8464,25,30,*,*,*,5.25,2.10,11,1.67,3.33,0,22
4375,Ensenada,1,Ensenada,8464,26,20,0,0,0,5.42,4,5,1.25,4,0,12
4376,Ensenada,1,Ensenada,8464,27,83,5,6,0,8.25,2.37,22,1.34,4.61,5,41
4377,Ensenada,1,Ensenada,8464,28,59,6,*,*,7.67,2.28,17,1.28,3.93,7,27
4378,Ensenada,1,Ensenada,8464,29,158,11,12,0,6.96,2.24,55,1.27,3.85,14,67
4379,Ensenada,1,Ensenada,8464,31,127,5,10,*,7.83,2.10,35,1.12,3.97,10,49
4380,Ensenada,1,Ensenada,8464,32,80,8,6,3,6.53,2.42,20,1.21,4.21,7,26
4381,Ensenada,1,Ensenada,8464,33,85,6,3,3,7.29,2.83,25,1.05,3.70,7,39
4382,Ensenada,1,Ensenada,8464,35,42,*,0,0,6.67,2.38,12,1.35,3.82,*,18
4383,Ensenada,1,Ensenada,8464,37,42,*,*,3,8.09,2.78,13,1.20,3.50,*,21
4384,Ensenada,1,Ensenada,8464,38,41,4,*,0,8.74,1.75,13,1.21,4.10,*,22
4385,Ensenada,1,Ensenada,8464,39,15,0,0,3,6.50,2.63,6,0.94,3,0,5
4386,Ensenada,1,Ensenada,8464,40,71,4,4,3,8.65,2.34,16,1.15,4.44,7,34
4387,Ensenada,1,Ensenada,8464,41,65,*,8,*,9.10,1.79,18,1.08,4.64,8,23
4388,Ensenada,1,Ensenada,8464,42,85,3,4,5,7.70,2.74,24,1.18,3.70,4,41
4389,Ensenada,1,Ensenada,8464,43,27,*,3,0,9.61,2.40,8,1.13,3.86,*,9
4390,Ensenada,1,Ensenada,8464,44,94,9,4,4,6.94,2.69,28,1.40,3.92,*,38
4391,Ensenada,1,Ensenada,8464,45,79,*,3,3,7.20,2.65,19,1.24,4.07,5,40
4392,Ensenada,1,Ensenada,8464,46,2,*,*,*,*,*,3,*,*,*,*
4393,Ensenada,1,Ensenada,8464,47,28,*,*,0,8.43,2.78,7,1.40,4,3,12
4394,Ensenada,1,Ensenada,8464,48,72,3,6,0,7.33,2.50,21,1.64,3.79,4,31
4395,Ensenada,1,Ensenada,8464,49,57,4,4,*,7.43,2.26,15,1.90,4.38,3,25
4396,Ensenada,1,Ensenada,8464,50,68,6,4,*,6.12,2.29,13,1.84,5.23,*,38
4397,Ensenada,1,Ensenada,8464,51,47,0,*,4,6.65,2.63,16,1.47,3.62,*,23
4398,Ensenada,1,Ensenada,8464,52,68,4,3,0,7.37,1.85,18,1.66,4.86,4,21
4399,Ensenada,1,Ensenada,8464,53,66,8,3,*,6.93,2.40,16,1.74,4.13,0,13
4400,Ensenada,1,Ensenada,8464,54,81,3,6,0,6.87,1.90,24,1.37,4.05,*,49
4401,Ensenada,1,Ensenada,8464,55,54,3,6,*,6.94,2.44,19,1.80,3.60,0,25
4402,Ensenada,1,Ensenada,8464,56,17,0,*,*,7.09,4,5,1.06,4.25,*,11
4403,Ensenada,1,Ensenada,8464,57,79,9,7,3,7.56,2.04,29,1.55,3.30,3,33
4405,Ensenada,1,Ensenada,8479,1,34,*,3,*,10.85,1.62,14,1,4.25,6,13
4406,Ensenada,1,Ensenada,8479,2,39,0,*,3,9.27,2.05,13,0.83,3.90,6,16
4407,Ensenada,1,Ensenada,8479,3,35,3,0,4,8.64,1.93,13,0.74,2.92,5,19
4408,Ensenada,1,Ensenada,8479,4,60,*,6,8,9.61,2.36,19,0.91,3.53,7,27
4409,Ensenada,1,Ensenada,8479,5,50,*,3,*,9,2.09,15,1,3.57,8,26
4410,Ensenada,1,Ensenada,8479,6,38,4,*,*,9.32,2,15,2.33,4.38,4,9
4411,Ensenada,1,Ensenada,8479,7,43,*,3,*,9.57,2.47,16,0.87,4,5,23
4412,Ensenada,1,Ensenada,8479,8,29,0,4,3,7.35,3.67,12,0.94,3.63,*,20
4413,Ensenada,1,Ensenada,8479,9,35,*,*,*,9.33,1.33,19,0.97,2.69,5,18
4414,Ensenada,1,Ensenada,8479,10,62,*,3,*,9.72,2.19,18,1.09,3.65,5,25
4415,Ensenada,1,Ensenada,8479,11,15,0,*,*,11.40,2.50,6,0.88,3.75,3,5
4416,Ensenada,1,Ensenada,8479,12,44,*,*,3,10.03,2.39,11,0.73,4,5,17
4417,Ensenada,1,Ensenada,8479,13,74,*,*,3,8.85,2.03,18,1.01,4.63,8,40
4418,Ensenada,1,Ensenada,8479,14,17,0,*,*,9.47,2,8,1.06,4.25,*,11
4419,Ensenada,1,Ensenada,8479,15,76,4,3,*,9.75,2.10,21,1.15,4,6,39
4420,Ensenada,1,Ensenada,8479,16,36,*,3,*,8.36,2.07,8,0.92,4.50,6,14
4421,Ensenada,1,Ensenada,8479,17,16,0,3,*,8.60,2.17,5,1.23,3.20,3,5
4422,Ensenada,1,Ensenada,8479,18,84,3,3,*,9.59,2.11,26,0.95,4.20,8,45
4423,Ensenada,1,Ensenada,8479,19,29,*,*,*,9.77,2.17,14,0.78,2.64,8,13
4424,Ensenada,1,Ensenada,8479,20,25,3,*,0,8.24,1.80,13,0.83,3.13,*,12
4425,Ensenada,1,Ensenada,8479,21,59,0,3,*,9.13,1.50,19,0.86,3.28,9,30
4426,Ensenada,1,Ensenada,8479,22,26,0,0,*,9.50,2.70,9,0.76,3.25,3,6
4427,Ensenada,1,Ensenada,8479,23,53,*,3,3,9.59,2.57,20,1.15,4.42,7,32
4428,Ensenada,1,Ensenada,8479,24,48,*,7,*,8.52,2.82,14,1.30,3.69,5,27
4429,Ensenada,1,Ensenada,8479,25,11,*,*,0,10.50,2.40,5,0.92,3.67,*,5
4430,Ensenada,1,Ensenada,8479,26,14,*,*,0,12.50,1.60,7,0.93,4.67,3,4
4431,Ensenada,1,Ensenada,8479,27,2,*,*,*,*,*,2,*,*,*,*
4433,Ensenada,1,Ensenada,8568,1,85,6,*,0,11.33,1.54,33,0.97,3.40,14,24
4434,Ensenada,1,Ensenada,8568,2,87,*,7,*,12.64,1.32,35,0.87,3.48,18,26
4435,Ensenada,1,Ensenada,8568,3,85,4,4,*,11.84,1.72,27,0.79,3.40,18,24
4436,Ensenada,1,Ensenada,8568,4,83,8,*,*,10.98,1.69,25,1.02,3.95,11,31
4437,Ensenada,1,Ensenada,8568,5,79,4,*,3,11.06,1.56,27,0.77,3.43,13,29
4438,Ensenada,1,Ensenada,8568,6,77,0,3,*,12.11,1.34,28,0.79,3.52,18,24
4439,Ensenada,1,Ensenada,8568,7,70,*,3,*,12.80,1.53,26,0.65,3.33,19,11
4440,Ensenada,1,Ensenada,8568,8,104,4,9,0,11.72,1.84,42,0.95,3.48,21,27
4441,Ensenada,1,Ensenada,8568,9,67,4,4,*,13.06,1.20,37,0.82,2.91,18,15
4442,Ensenada,1,Ensenada,8568,10,29,*,*,0,13.83,1.25,13,0.83,3.22,9,11
4443,Ensenada,1,Ensenada,8568,11,78,3,7,*,11.78,1.43,26,0.89,3.71,15,24
4444,Ensenada,1,Ensenada,8568,12,86,4,4,3,12.04,1.16,34,0.85,3.07,21,33
4445,Ensenada,1,Ensenada,8568,13,65,4,4,0,11.15,1.35,24,1.18,4.06,13,22
4446,Ensenada,1,Ensenada,8568,14,9,0,0,0,12.50,1.25,4,0.82,3,3,*
4447,Ensenada,1,Ensenada,8568,15,10,*,*,*,*,*,2,*,*,*,*
4448,Ensenada,1,Ensenada,8568,16,85,4,4,*,13.05,1.56,27,0.81,3.86,20,26
4449,Ensenada,1,Ensenada,8568,17,119,3,3,3,11.57,1.57,46,0.83,3.22,30,46
4450,Ensenada,1,Ensenada,8568,18,0,0,0,0,0,0,0,0,0,0,0
4451,Ensenada,1,Ensenada,8568,19,78,*,5,3,11.41,1.89,28,0.78,3.71,16,30
4452,Ensenada,1,Ensenada,8568,20,172,6,9,4,11.26,1.41,61,0.87,3.25,34,45
4453,Ensenada,1,Ensenada,8568,21,29,*,*,0,13.85,1.36,10,0.76,3.63,7,7
4455,Ensenada,1,Ensenada,8572,1,69,4,3,*,10.02,1.45,22,0.91,3.45,10,29
4456,Ensenada,1,Ensenada,8572,2,56,*,4,*,11.63,1.55,17,0.84,3.53,10,13
4457,Ensenada,1,Ensenada,8572,3,64,*,5,0,10.97,1.84,19,0.81,3.37,13,13
4458,Ensenada,1,Ensenada,8572,4,72,*,*,*,10.46,1.77,27,0.84,3.27,10,27
4459,Ensenada,1,Ensenada,8572,5,162,9,14,*,9.91,1.85,49,1.12,3.60,20,58
4460,Ensenada,1,Ensenada,8572,8,51,0,5,3,7.94,2.50,18,1.31,3.64,4,28
4461,Ensenada,1,Ensenada,8572,9,30,*,*,0,7.40,1.27,10,1.35,4.50,*,12
4463,Ensenada,1,Ensenada,8587,1,13,3,0,0,9,1.60,4,1.18,4.33,*,10
4464,Ensenada,1,Ensenada,8587,2,21,*,4,*,6.92,3.57,6,1,4.20,*,7
4465,Ensenada,1,Ensenada,8587,3,8,*,0,0,7,3.67,4,1.33,2.67,0,6
4466,Ensenada,1,Ensenada,8587,4,36,*,3,*,8.92,2.77,12,0.92,3.27,4,19
4467,Ensenada,1,Ensenada,8587,5,11,0,*,0,7.29,1.75,3,1.38,3.67,0,7
4468,Ensenada,1,Ensenada,8587,6,22,*,0,0,6.63,2,9,1.29,3.14,*,13
4469,Ensenada,1,Ensenada,8587,7,9,*,*,*,*,*,3,*,*,*,*
4470,Ensenada,1,Ensenada,8587,8,0,0,0,0,0,0,0,0,0,0,0
4471,Ensenada,1,Ensenada,8587,9,12,*,*,0,10.63,2.75,3,0,4,0,5
4472,Ensenada,1,Ensenada,8587,10,2,*,*,*,*,*,2,*,*,*,*
4473,Ensenada,1,Ensenada,8587,11,23,*,*,0,7.40,3,7,1.28,4.60,0,9
4474,Ensenada,1,Ensenada,8587,12,39,3,*,*,7.07,3,12,1.56,3.55,*,14
4475,Ensenada,1,Ensenada,8587,13,49,4,5,3,7.34,2.75,11,1.26,4.90,0,27
4476,Ensenada,1,Ensenada,8587,14,3,*,*,*,*,*,1,*,*,*,*
4478,Ensenada,1,Ensenada,8680,1,131,5,4,*,12.38,1.73,55,0.77,3.37,29,44
4479,Ensenada,1,Ensenada,8680,2,257,9,17,8,11.20,1.76,97,0.93,3.29,51,88
4480,Ensenada,1,Ensenada,8680,3,139,3,7,3,11.35,1.63,45,0.87,3.66,28,46
4481,Ensenada,1,Ensenada,8680,4,141,6,5,0,12.26,1.26,54,0.80,3.36,30,55
4482,Ensenada,1,Ensenada,8680,5,87,6,6,*,11.38,1.59,28,0.86,3.48,20,20
4483,Ensenada,1,Ensenada,8680,6,234,15,15,3,10.86,1.75,70,0.85,3.71,34,67
4484,Ensenada,1,Ensenada,8680,7,390,20,29,9,11.64,1.62,138,0.90,3.39,73,136
4485,Ensenada,1,Ensenada,8680,8,135,4,12,7,10.65,1.94,45,1.06,3.75,20,57
4486,Ensenada,1,Ensenada,8680,9,63,3,*,*,11.28,1.65,22,0.88,3.71,8,26
4487,Ensenada,1,Ensenada,8680,10,18,0,*,0,15.23,1.11,4,0.72,4.50,4,4
4488,Ensenada,1,Ensenada,8680,11,162,5,12,*,10.86,1.84,53,1.01,3.68,23,59
4489,Ensenada,1,Ensenada,8680,12,60,*,*,*,11.77,1.36,24,0.87,3.16,13,25
4490,Ensenada,1,Ensenada,8680,13,5,*,*,*,*,*,4,*,*,*,*
4491,Ensenada,1,Ensenada,8680,14,16,*,*,0,14.89,1.60,9,0.94,4,4,3
4492,Ensenada,1,Ensenada,8680,15,79,7,6,0,10.33,1.69,26,1.16,3.76,12,25
4493,Ensenada,1,Ensenada,8680,16,147,10,6,*,12.89,1.53,54,0.78,3.77,33,57
