index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
283,Ensenada,1,Ensenada,0168,11,8,0,0,*,8.13,1,6,0.57,1.60,*,4
284,Ensenada,1,Ensenada,0168,12,0,0,0,0,0,0,1,0,0,0,0
285,Ensenada,1,Ensenada,0168,13,2,*,*,*,*,*,2,*,*,*,*
286,Ensenada,1,Ensenada,0168,14,27,*,0,0,9,2,11,0.90,3.38,5,5
287,Ensenada,1,Ensenada,0168,15,10,0,0,*,9.50,1,6,0.71,2.50,*,3
288,Ensenada,1,Ensenada,0168,16,10,*,*,*,9.29,3.75,3,1.11,3.33,*,7
289,Ensenada,1,Ensenada,0168,17,7,0,*,*,9.25,2.33,5,0.64,2.33,*,*
290,Ensenada,1,Ensenada,0168,18,17,0,*,*,10.69,1.83,7,0.65,2.83,*,7
291,Ensenada,1,Ensenada,0168,19,30,*,*,0,9.58,1.80,7,1.25,5,*,10
292,Ensenada,1,Ensenada,0168,20,25,*,*,*,11,2.20,12,0.86,2.78,*,13
293,Ensenada,1,Ensenada,0168,21,0,0,0,0,0,0,0,0,0,0,0
294,Ensenada,1,Ensenada,0168,22,11,0,0,*,8.40,2.83,4,0.92,3.67,*,*
295,Ensenada,1,Ensenada,0168,23,24,*,*,*,9.33,1.78,8,1.04,3,3,8
296,Ensenada,1,Ensenada,0168,24,38,0,4,*,9.29,1.77,14,0.93,3.45,4,8
297,Ensenada,1,Ensenada,0168,25,27,*,*,*,7.38,2.60,10,0.82,2.70,*,14
298,Ensenada,1,Ensenada,0168,26,14,*,*,0,9,1.80,5,1,3.50,*,8
299,Ensenada,1,Ensenada,0168,27,21,*,*,5,8.36,2.50,9,1.17,3,*,10
300,Ensenada,1,Ensenada,0168,28,5,0,0,0,7.40,3,9,0.56,1.67,*,4
301,Ensenada,1,Ensenada,0168,29,11,*,0,0,11.14,2,4,0.61,2.75,4,3
302,Ensenada,1,Ensenada,0168,30,0,0,0,0,0,0,0,0,0,0,0
303,Ensenada,1,Ensenada,0168,31,7,*,*,*,*,*,2,*,*,*,*
304,Ensenada,1,Ensenada,0168,32,19,*,*,*,8.44,2.67,6,1.12,3.17,3,4
305,Ensenada,1,Ensenada,0168,33,0,0,0,0,0,0,0,0,0,0,0
306,Ensenada,1,Ensenada,0168,34,17,0,*,3,7.54,2.71,6,1.06,3.40,*,14
307,Ensenada,1,Ensenada,0168,35,27,3,*,*,7.84,2.44,6,1.29,5.40,0,7
308,Ensenada,1,Ensenada,0168,36,26,*,3,*,8.73,1.64,8,1.08,3.71,3,9
309,Ensenada,1,Ensenada,0168,37,26,*,*,3,7.76,3.50,10,1.13,3.71,*,12
310,Ensenada,1,Ensenada,0168,38,14,0,0,4,9,3.60,4,0.88,3.50,*,6
311,Ensenada,1,Ensenada,0168,39,26,*,*,*,7.67,1.50,6,1.24,4.33,0,16
312,Ensenada,1,Ensenada,0168,40,1,*,*,*,*,*,1,*,*,*,*
313,Ensenada,1,Ensenada,0168,41,4,*,*,*,*,*,5,*,*,*,*
314,Ensenada,1,Ensenada,0168,42,0,0,0,0,0,0,0,0,0,0,0
315,Ensenada,1,Ensenada,0168,43,7,*,*,*,*,*,2,*,*,*,*
316,Ensenada,1,Ensenada,0168,44,10,*,*,*,*,*,2,*,*,*,*
317,Ensenada,1,Ensenada,0168,45,10,0,0,*,8.10,3.60,4,0.71,2.50,*,*
318,Ensenada,1,Ensenada,0168,46,16,0,*,0,11.25,1.83,5,0.80,3.20,*,7
319,Ensenada,1,Ensenada,0168,47,24,*,*,0,8.37,1.50,6,1.41,4.80,*,12
320,Ensenada,1,Ensenada,0168,48,6,*,*,*,*,*,3,*,*,*,*
321,Ensenada,1,Ensenada,0168,800,0,0,0,0,0,0,2,0,0,0,0
323,Ensenada,1,Ensenada,0172,1,10,0,0,*,9,2.50,5,0.59,2,*,3
324,Ensenada,1,Ensenada,0172,2,8,*,0,*,8.33,3,6,0.53,1.60,*,3
325,Ensenada,1,Ensenada,0172,3,14,*,0,0,9.50,2,5,1.27,3.50,*,5
326,Ensenada,1,Ensenada,0172,4,31,3,0,3,8.26,2.30,10,0.97,3.44,3,9
327,Ensenada,1,Ensenada,0172,5,6,*,*,*,*,*,2,*,*,*,*
328,Ensenada,1,Ensenada,0172,6,22,*,*,5,6.73,2.38,7,1.57,3.67,*,7
329,Ensenada,1,Ensenada,0172,7,15,*,*,*,10.45,3.14,6,0.83,3,*,8
330,Ensenada,1,Ensenada,0172,8,4,*,*,*,*,*,1,*,*,*,*
331,Ensenada,1,Ensenada,0172,9,2,*,*,*,*,*,1,*,*,*,*
332,Ensenada,1,Ensenada,0172,10,23,*,*,0,10.07,1.70,5,1.28,4.60,3,6
333,Ensenada,1,Ensenada,0172,11,22,*,*,*,9.80,2.50,14,0.79,2.44,3,12
334,Ensenada,1,Ensenada,0172,12,9,*,0,*,8.88,0.50,8,0.75,1.80,*,3
335,Ensenada,1,Ensenada,0172,13,24,*,0,0,10.24,1.21,7,1.09,4.80,5,4
336,Ensenada,1,Ensenada,0172,14,16,0,0,3,9.86,3.75,6,0.89,3.20,3,7
337,Ensenada,1,Ensenada,0172,15,10,0,0,*,9.44,1.50,3,0.77,3.33,*,*
338,Ensenada,1,Ensenada,0172,16,18,0,*,0,10.31,1.33,6,1.13,3.60,3,*
339,Ensenada,1,Ensenada,0172,17,13,*,*,*,8.22,4.75,4,1,3.25,0,5
340,Ensenada,1,Ensenada,0172,18,20,*,*,*,9.47,1.75,9,1.11,4,4,3
341,Ensenada,1,Ensenada,0172,19,21,*,*,*,8,1.56,5,1.17,4.20,0,5
342,Ensenada,1,Ensenada,0172,20,15,0,*,*,9.36,1.57,5,0.75,3,*,8
343,Ensenada,1,Ensenada,0172,21,14,*,0,0,11,1.33,5,0.74,3.50,3,5
344,Ensenada,1,Ensenada,0172,22,22,0,0,4,8.95,2.10,10,0.56,2.44,*,11
345,Ensenada,1,Ensenada,0172,23,9,*,*,*,*,*,2,*,*,*,*
346,Ensenada,1,Ensenada,0172,24,16,0,0,0,11,1.78,6,0.80,3.20,*,10
347,Ensenada,1,Ensenada,0172,25,37,*,*,*,9.33,1.42,9,1.28,4.11,7,10
348,Ensenada,1,Ensenada,0172,26,28,0,3,3,6.18,3.64,8,0.88,3.50,*,15
349,Ensenada,1,Ensenada,0172,27,0,0,0,0,0,0,0,0,0,0,0
350,Ensenada,1,Ensenada,0172,28,17,*,0,*,9.83,3.75,5,1.13,4.25,*,6
351,Ensenada,1,Ensenada,0172,29,0,0,0,0,0,0,0,0,0,0,0
352,Ensenada,1,Ensenada,0172,30,22,*,3,*,9.60,1.67,8,0.92,3.67,*,5
353,Ensenada,1,Ensenada,0172,31,20,*,0,*,8.81,2.50,6,0.80,3.33,*,7
354,Ensenada,1,Ensenada,0172,32,42,*,*,*,9.17,1.16,12,1.20,3.82,4,14
355,Ensenada,1,Ensenada,0172,33,23,*,*,3,8.78,3.57,9,0.77,2.56,4,10
356,Ensenada,1,Ensenada,0172,34,9,*,*,0,11.20,1.67,3,0.90,3,*,*
357,Ensenada,1,Ensenada,0172,35,18,*,0,*,8.14,1.63,6,1,3,*,12
358,Ensenada,1,Ensenada,0172,36,12,0,*,*,8.86,1.80,3,2.40,4,0,7
359,Ensenada,1,Ensenada,0172,37,16,*,0,*,8.15,1.80,7,0.62,2.67,*,7
360,Ensenada,1,Ensenada,0172,38,27,*,*,3,9.67,1.50,11,0.87,2.45,4,10
361,Ensenada,1,Ensenada,0172,39,0,0,0,0,0,0,0,0,0,0,0
362,Ensenada,1,Ensenada,0172,40,15,0,*,0,9.17,2.43,5,0.71,3,3,6
363,Ensenada,1,Ensenada,0172,41,10,*,3,0,12,2,3,0.91,3.33,3,4
364,Ensenada,1,Ensenada,0172,42,23,*,*,0,9.81,2.50,9,0.92,2.88,4,7
365,Ensenada,1,Ensenada,0172,43,5,*,*,*,*,*,1,*,*,*,*
366,Ensenada,1,Ensenada,0172,44,16,0,0,0,10.54,1.67,6,0.76,2.67,*,12
367,Ensenada,1,Ensenada,0172,45,3,*,*,*,*,*,1,*,*,*,*
368,Ensenada,1,Ensenada,0172,46,2,*,*,*,*,*,1,*,*,*,*
369,Ensenada,1,Ensenada,0172,47,13,0,*,0,10.64,1.40,4,1.30,3.25,0,*
370,Ensenada,1,Ensenada,0172,48,8,0,*,*,8.20,2,4,1.14,2.67,0,*
371,Ensenada,1,Ensenada,0172,49,21,*,*,*,8.20,3.71,5,1.50,4.20,*,10
372,Ensenada,1,Ensenada,0172,50,6,*,*,*,*,*,2,*,*,*,*
373,Ensenada,1,Ensenada,0172,800,0,0,0,0,0,0,1,0,0,0,0
375,Ensenada,1,Ensenada,0187,1,30,*,4,*,9.32,2.18,12,0.91,3.33,3,13
376,Ensenada,1,Ensenada,0187,2,18,0,*,*,10.15,2,5,1.13,3.60,*,5
377,Ensenada,1,Ensenada,0187,3,21,0,3,0,10.14,1.88,6,0.91,3.50,*,4
378,Ensenada,1,Ensenada,0187,4,6,*,*,*,*,*,3,*,*,*,*
379,Ensenada,1,Ensenada,0187,5,29,*,3,*,10.05,2.89,9,1.04,4.14,*,5
380,Ensenada,1,Ensenada,0187,6,7,*,*,*,*,*,6,*,*,*,*
381,Ensenada,1,Ensenada,0187,7,21,*,0,0,9.06,2.29,6,1.40,5.25,0,7
382,Ensenada,1,Ensenada,0187,8,25,*,*,*,9.41,1.85,8,1.04,3.57,4,5
383,Ensenada,1,Ensenada,0187,9,11,0,*,*,9.75,2.75,3,1.10,3.67,*,*
384,Ensenada,1,Ensenada,0187,10,18,0,*,*,9.80,1.50,6,0.95,3.60,*,4
385,Ensenada,1,Ensenada,0187,11,26,3,0,0,9.83,1.69,6,1.44,5.20,*,12
386,Ensenada,1,Ensenada,0187,12,32,*,0,*,8.61,3,15,1.10,3.20,*,10
387,Ensenada,1,Ensenada,0187,13,23,*,*,*,11.27,2.55,13,1,2.88,*,10
388,Ensenada,1,Ensenada,0187,14,20,0,0,*,8.75,1.22,6,1.05,3.33,3,8
389,Ensenada,1,Ensenada,0187,15,3,*,*,*,*,*,2,*,*,*,*
390,Ensenada,1,Ensenada,0187,16,6,*,*,*,*,*,2,*,*,*,*
391,Ensenada,1,Ensenada,0187,17,15,0,*,0,9.85,1.14,5,0.88,3,3,6
392,Ensenada,1,Ensenada,0187,18,132,7,9,6,9.99,1.84,46,0.89,3.05,16,43
393,Ensenada,1,Ensenada,0187,19,4,*,*,*,*,*,1,*,*,*,*
394,Ensenada,1,Ensenada,0187,20,0,0,0,0,0,0,0,0,0,0,0
395,Ensenada,1,Ensenada,0187,21,24,3,*,4,7.74,3.36,12,0.86,2.18,*,9
396,Ensenada,1,Ensenada,0187,22,20,3,0,0,9.86,1,7,0.87,2.86,3,5
397,Ensenada,1,Ensenada,0187,23,9,0,0,0,8.57,1.40,6,1.29,2.25,0,5
398,Ensenada,1,Ensenada,0187,24,72,5,9,*,9.36,2.76,22,1.13,3.79,3,25
399,Ensenada,1,Ensenada,0187,25,4,*,*,*,*,*,1,*,*,*,*
400,Ensenada,1,Ensenada,0187,26,35,*,4,*,7.90,2.78,10,1.46,3.89,3,6
401,Ensenada,1,Ensenada,0187,27,13,3,0,0,9.43,2.33,3,1.63,4.33,*,*
402,Ensenada,1,Ensenada,0187,800,0,0,0,0,0,0,2,0,0,0,0
404,Ensenada,1,Ensenada,0191,1,6,*,*,*,*,*,4,*,*,*,*
405,Ensenada,1,Ensenada,0191,2,17,3,*,*,7.50,2.50,8,0.74,2.83,0,8
406,Ensenada,1,Ensenada,0191,3,25,*,0,6,9.62,3.50,20,0.66,2.27,3,17
407,Ensenada,1,Ensenada,0191,4,0,0,0,0,0,0,2,0,0,0,0
408,Ensenada,1,Ensenada,0191,5,0,0,0,0,0,0,4,0,0,0,0
409,Ensenada,1,Ensenada,0191,6,4,*,*,*,*,*,7,*,*,*,*
410,Ensenada,1,Ensenada,0191,7,22,0,*,*,6.15,3,10,0.96,3.14,*,15
411,Ensenada,1,Ensenada,0191,8,0,0,0,0,0,0,3,0,0,0,0
412,Ensenada,1,Ensenada,0191,9,0,0,0,0,0,0,1,0,0,0,0
413,Ensenada,1,Ensenada,0191,10,1,*,*,*,*,*,2,*,*,*,*
414,Ensenada,1,Ensenada,0191,11,0,0,0,0,0,0,1,0,0,0,0
415,Ensenada,1,Ensenada,0191,12,4,*,*,*,*,*,9,*,*,*,*
416,Ensenada,1,Ensenada,0191,13,2,*,*,*,*,*,2,*,*,*,*
417,Ensenada,1,Ensenada,0191,14,0,0,0,0,0,0,1,0,0,0,0
418,Ensenada,1,Ensenada,0191,15,0,0,0,0,0,0,1,0,0,0,0
419,Ensenada,1,Ensenada,0191,16,0,0,0,0,0,0,4,0,0,0,0
420,Ensenada,1,Ensenada,0191,17,0,0,0,0,0,0,1,0,0,0,0
421,Ensenada,1,Ensenada,0191,18,0,0,0,0,0,0,0,0,0,0,0
422,Ensenada,1,Ensenada,0191,19,10,*,*,*,10.60,3,4,1.25,3.33,*,*
423,Ensenada,1,Ensenada,0191,20,0,0,0,0,0,0,0,0,0,0,0
424,Ensenada,1,Ensenada,0191,21,0,0,0,0,0,0,1,0,0,0,0
425,Ensenada,1,Ensenada,0191,22,7,*,*,*,*,*,3,*,*,*,*
426,Ensenada,1,Ensenada,0191,23,0,0,0,0,0,0,1,0,0,0,0
427,Ensenada,1,Ensenada,0191,24,0,0,0,0,0,0,1,0,0,0,0
428,Ensenada,1,Ensenada,0191,800,0,0,0,0,0,0,2,0,0,0,0
430,Ensenada,1,Ensenada,0204,1,87,10,4,0,9.81,1.70,30,1.10,3.22,10,42
431,Ensenada,1,Ensenada,0204,2,223,14,21,0,10.30,1.74,84,1.10,3.19,23,96
432,Ensenada,1,Ensenada,0204,3,78,5,6,*,9.95,1.77,27,1.03,3,7,42
433,Ensenada,1,Ensenada,0204,4,183,11,15,*,11.20,1.54,62,1.06,3.21,20,52
434,Ensenada,1,Ensenada,0204,5,75,4,6,*,12.07,1.36,32,0.94,2.68,7,26
435,Ensenada,1,Ensenada,0204,6,98,10,8,*,10.28,1.82,34,1.03,3.16,8,43
436,Ensenada,1,Ensenada,0204,7,25,*,*,0,10.31,1.25,14,0.83,2.50,5,12
437,Ensenada,1,Ensenada,0204,8,43,*,6,0,7.63,1.75,14,1.10,3.31,*,22
438,Ensenada,1,Ensenada,0204,9,34,3,*,0,9.91,2,12,1.03,3.09,3,17
439,Ensenada,1,Ensenada,0204,10,31,3,4,0,9.88,2,61,1.55,4.43,*,14
440,Ensenada,1,Ensenada,0204,800,0,0,0,0,0,0,0,0,0,0,0
442,Ensenada,1,Ensenada,0435,1,48,*,*,4,9.81,1.90,13,0.96,4,6,15
443,Ensenada,1,Ensenada,0435,3,52,*,4,*,10.74,1.82,17,0.87,3.71,8,12
444,Ensenada,1,Ensenada,0435,4,24,0,*,6,11.82,1.91,11,0.49,3,7,8
445,Ensenada,1,Ensenada,0435,6,66,*,*,8,10.63,1.90,25,0.61,2.87,16,26
446,Ensenada,1,Ensenada,0435,7,60,*,4,10,11.18,1.88,20,0.78,3.33,8,18
447,Ensenada,1,Ensenada,0435,8,23,0,0,*,9.06,2.33,10,0.70,2.56,3,5
448,Ensenada,1,Ensenada,0435,9,50,*,4,4,10.62,2,16,0.79,3.57,8,17
449,Ensenada,1,Ensenada,0435,10,15,*,0,*,12.17,1.67,8,0.63,3,5,4
450,Ensenada,1,Ensenada,0435,11,53,*,3,8,9.42,2.45,18,0.84,3.31,8,14
451,Ensenada,1,Ensenada,0435,12,53,*,0,8,9.76,2.13,20,0.74,2.94,11,18
452,Ensenada,1,Ensenada,0435,13,53,*,*,6,11.31,1.68,21,0.84,2.65,16,9
453,Ensenada,1,Ensenada,0435,14,26,0,*,3,11.88,2.45,11,0.76,2.89,7,7
454,Ensenada,1,Ensenada,0435,15,62,*,4,8,11.49,2.04,21,0.84,3.44,13,14
455,Ensenada,1,Ensenada,0435,16,57,*,0,7,9.36,1.96,27,0.66,2.59,8,21
456,Ensenada,1,Ensenada,0435,17,64,*,3,9,10.57,2.55,29,0.58,2.29,17,26
457,Ensenada,1,Ensenada,0435,18,38,4,*,4,10.13,1.89,26,0.67,2.24,10,11
458,Ensenada,1,Ensenada,0435,19,70,0,*,11,10.65,2.53,25,0.66,2.92,11,25
459,Ensenada,1,Ensenada,0435,20,34,*,0,6,9.65,1.80,21,0.57,2.13,6,12
460,Ensenada,1,Ensenada,0435,21,32,*,*,*,10.52,1.53,8,0.80,4.57,3,11
461,Ensenada,1,Ensenada,0435,24,26,0,0,6,12.23,2.25,8,0.68,3.25,4,8
462,Ensenada,1,Ensenada,0435,25,400,21,16,46,9.91,2.26,135,0.88,3.31,61,125
463,Ensenada,1,Ensenada,0435,26,134,5,4,15,9.85,2.12,49,0.89,2.85,17,62
464,Ensenada,1,Ensenada,0435,27,33,*,*,7,12.15,1.79,16,0.58,3,8,10
465,Ensenada,1,Ensenada,0435,28,70,3,*,11,10.66,2.35,25,0.78,3.33,10,19
466,Ensenada,1,Ensenada,0435,29,52,3,0,9,11.28,2.09,23,0.63,2.60,12,21
467,Ensenada,1,Ensenada,0435,30,23,*,*,4,7.69,2.63,10,0.85,2.56,*,15
468,Ensenada,1,Ensenada,0435,32,8,0,0,*,8,3.33,5,0.53,1.60,*,3
469,Ensenada,1,Ensenada,0435,34,21,0,0,*,10.67,1.92,8,0.62,3,6,6
470,Ensenada,1,Ensenada,0435,35,85,5,*,11,10.16,2,26,0.79,3.54,18,40
471,Ensenada,1,Ensenada,0435,36,67,3,*,7,8.82,2.52,29,0.71,2.68,4,23
472,Ensenada,1,Ensenada,0435,38,97,5,4,13,10.31,2.10,36,0.83,2.85,18,42
473,Ensenada,1,Ensenada,0435,40,93,*,*,8,10.46,1.69,35,0.88,3.10,15,42
474,Ensenada,1,Ensenada,0435,43,94,*,4,14,8.81,2.26,30,0.92,3.36,11,26
475,Ensenada,1,Ensenada,0435,44,79,3,*,5,9.18,2.60,30,0.90,3.04,9,23
476,Ensenada,1,Ensenada,0435,46,63,0,4,9,9.85,1.93,20,0.95,3.32,7,21
477,Ensenada,1,Ensenada,0435,50,29,*,*,*,10.30,1.55,9,0.78,3.22,5,4
478,Ensenada,1,Ensenada,0435,51,52,*,0,7,9.11,2.22,17,0.96,3.25,5,17
479,Ensenada,1,Ensenada,0435,52,83,5,*,9,10.60,2,27,0.87,3.46,16,23
480,Ensenada,1,Ensenada,0435,55,75,0,4,11,9.74,2.71,28,1.23,3.41,10,30
481,Ensenada,1,Ensenada,0435,56,121,*,4,10,12.20,1.78,40,0.71,3.36,29,41
482,Ensenada,1,Ensenada,0435,57,13,*,0,0,10.27,2.17,5,0.65,2.60,*,4
483,Ensenada,1,Ensenada,0435,58,40,0,*,3,10.23,1.88,15,0.87,3.08,7,8
484,Ensenada,1,Ensenada,0435,59,22,*,*,*,9.47,1.67,6,0.92,3.67,5,8
485,Ensenada,1,Ensenada,0435,61,80,5,4,*,9.20,2.69,22,1.07,4,10,24
486,Ensenada,1,Ensenada,0435,62,3,*,*,*,*,*,1,*,*,*,*
487,Ensenada,1,Ensenada,0435,63,26,0,*,*,13.75,1.56,8,0.62,3.25,6,6
488,Ensenada,1,Ensenada,0435,66,38,0,*,*,14.94,1.35,14,0.55,2.71,12,10
489,Ensenada,1,Ensenada,0435,67,1,*,*,*,*,*,1,*,*,*,*
490,Ensenada,1,Ensenada,0435,68,66,*,3,4,13.96,1.79,25,0.63,3,20,26
491,Ensenada,1,Ensenada,0435,69,65,*,*,*,12.78,1.24,24,0.62,2.95,19,23
492,Ensenada,1,Ensenada,0435,70,51,*,*,3,13.16,1.61,17,0.65,3.40,12,12
493,Ensenada,1,Ensenada,0435,71,54,*,*,*,14.85,1.44,16,0.61,3.60,14,18
494,Ensenada,1,Ensenada,0435,73,505,15,18,34,12.31,1.59,183,0.85,2.99,114,131
495,Ensenada,1,Ensenada,0435,74,70,0,3,*,12.11,1.41,25,0.82,3.50,14,27
496,Ensenada,1,Ensenada,0435,75,81,*,3,3,11.17,1.42,35,0.83,3,22,26
497,Ensenada,1,Ensenada,0435,79,17,*,*,*,11.08,2.57,5,0.77,3.40,3,7
498,Ensenada,1,Ensenada,0435,82,46,*,4,*,11.13,1.45,17,0.98,3.83,5,16
499,Ensenada,1,Ensenada,0435,83,9,0,0,0,9.29,1,3,0.82,3,*,*
500,Ensenada,1,Ensenada,0435,84,26,*,*,*,8.78,1.55,7,1.18,4.33,3,3
502,Ensenada,1,Ensenada,044A,1,27,*,0,5,11.68,1.69,12,0.75,2.45,7,11
503,Ensenada,1,Ensenada,044A,2,26,*,*,5,11.80,2.36,11,0.55,2.60,7,3
504,Ensenada,1,Ensenada,044A,3,56,*,3,8,11.53,2.08,19,0.62,3.29,11,13
505,Ensenada,1,Ensenada,044A,4,79,*,*,12,12.24,2.15,24,0.64,3.29,16,16
506,Ensenada,1,Ensenada,044A,6,70,3,*,14,12.46,2.20,25,0.55,3.04,18,23
507,Ensenada,1,Ensenada,044A,7,72,*,*,7,10.40,1.96,25,0.76,3.27,10,16
508,Ensenada,1,Ensenada,044A,8,92,0,*,19,11.61,2.52,37,0.61,2.63,26,34
509,Ensenada,1,Ensenada,044A,9,69,*,*,14,11.13,2.21,27,0.58,2.76,15,21
510,Ensenada,1,Ensenada,044A,10,96,*,4,16,11.24,1.43,37,0.62,2.91,26,33
511,Ensenada,1,Ensenada,044A,11,83,4,*,9,10.65,2.19,28,0.83,3.07,9,19
512,Ensenada,1,Ensenada,044A,15,57,*,*,11,9.98,2.52,21,0.63,3,11,21
513,Ensenada,1,Ensenada,044A,16,137,*,8,20,11.81,1.70,58,0.72,2.63,35,33
514,Ensenada,1,Ensenada,044A,17,0,0,0,0,0,0,0,0,0,0,0
515,Ensenada,1,Ensenada,044A,20,18,0,*,3,6.63,4.33,6,0.82,3,0,7
516,Ensenada,1,Ensenada,044A,21,7,0,0,4,9.29,2.67,5,0.29,1.40,*,4
517,Ensenada,1,Ensenada,044A,22,66,0,*,16,10.20,1.83,26,0.63,2.87,12,21
518,Ensenada,1,Ensenada,044A,23,92,4,3,10,11.18,2.15,51,0.63,2.42,22,29
519,Ensenada,1,Ensenada,044A,25,45,*,*,7,13.56,2.05,20,0.52,2.65,13,9
520,Ensenada,1,Ensenada,044A,26,60,*,*,5,11.58,1.79,23,0.67,2.73,13,24
521,Ensenada,1,Ensenada,044A,28,11,0,*,*,6.11,3,7,0.46,1.57,*,*
522,Ensenada,1,Ensenada,044A,29,87,*,0,17,10.41,2.27,39,0.75,2.64,9,16
523,Ensenada,1,Ensenada,044A,31,8,*,*,*,*,*,3,*,*,*,*
524,Ensenada,1,Ensenada,044A,32,35,0,*,4,11.10,1.67,14,0.70,2.92,8,6
525,Ensenada,1,Ensenada,044A,33,42,*,0,3,9.86,1.82,18,0.63,2.63,9,8
526,Ensenada,1,Ensenada,044A,37,46,0,*,13,12.33,1.96,20,0.53,2.30,11,20
527,Ensenada,1,Ensenada,044A,38,37,0,3,*,12.93,1.20,13,0.74,3.08,10,22
528,Ensenada,1,Ensenada,044A,39,11,*,0,0,12,2,4,0.92,3.67,*,*
530,Ensenada,1,Ensenada,0454,1,77,*,5,8,10.98,1.82,25,0.86,3.35,12,21
531,Ensenada,1,Ensenada,0454,2,73,*,3,8,11.89,1.84,31,0.63,2.70,18,25
532,Ensenada,1,Ensenada,0454,3,22,0,0,3,12.90,1.43,7,0.59,3.14,7,6
533,Ensenada,1,Ensenada,0454,4,45,*,3,7,9.74,1.80,14,0.68,3.21,8,11
534,Ensenada,1,Ensenada,0454,5,38,*,*,6,10.79,2.32,16,0.68,2.71,7,6
535,Ensenada,1,Ensenada,0454,6,35,0,*,7,11.90,2.47,14,0.56,2.69,7,10
536,Ensenada,1,Ensenada,0454,7,62,*,4,6,9.20,2.22,34,0.73,2.48,7,33
537,Ensenada,1,Ensenada,0454,12,27,0,0,6,10.72,1.73,11,0.61,2.70,7,8
538,Ensenada,1,Ensenada,0454,13,34,*,0,3,12.14,1.87,15,0.71,3.09,8,11
539,Ensenada,1,Ensenada,0454,14,35,0,*,9,8.83,1.90,13,0.80,3.18,6,5
540,Ensenada,1,Ensenada,0454,15,46,*,0,7,13.08,1.39,16,0.62,3.07,10,5
541,Ensenada,1,Ensenada,0454,16,59,*,*,9,10.27,2,20,0.89,3.47,10,20
542,Ensenada,1,Ensenada,0454,17,65,3,*,6,11.90,1.92,23,0.68,2.95,13,12
543,Ensenada,1,Ensenada,0454,18,83,3,4,11,10.94,1.79,35,0.68,2.68,18,27
544,Ensenada,1,Ensenada,0454,20,39,*,*,3,12.29,1.37,18,0.65,2.60,10,7
545,Ensenada,1,Ensenada,0454,21,30,0,0,5,11.21,1.31,11,0.67,3.33,4,9
546,Ensenada,1,Ensenada,0454,22,33,*,0,3,12.81,1.33,13,0.69,2.75,11,7
547,Ensenada,1,Ensenada,0454,23,29,4,*,*,12.60,2.18,14,0.57,2.42,7,7
548,Ensenada,1,Ensenada,0454,24,17,*,0,5,9.60,1.83,7,0.53,2.83,5,6
549,Ensenada,1,Ensenada,0454,25,40,*,*,3,11.26,1.47,22,0.74,2.67,8,16
550,Ensenada,1,Ensenada,0454,26,38,*,3,*,12.28,1.59,11,0.76,3.45,6,11
551,Ensenada,1,Ensenada,0454,27,27,0,*,5,12.15,1.85,9,0.71,3.38,7,9
552,Ensenada,1,Ensenada,0454,29,181,6,7,20,10.64,2.04,64,0.71,3.18,31,59
553,Ensenada,1,Ensenada,0454,30,0,0,0,0,0,0,0,0,0,0,0
554,Ensenada,1,Ensenada,0454,31,37,*,0,5,11.52,2.38,12,0.56,3.08,7,5
555,Ensenada,1,Ensenada,0454,32,60,3,0,9,11.78,1.62,17,0.87,4.62,10,9
556,Ensenada,1,Ensenada,0454,34,271,10,10,22,10.66,1.95,92,0.76,3.43,46,106
557,Ensenada,1,Ensenada,0454,36,22,0,0,*,8.47,2.64,6,0.71,3.67,4,8
558,Ensenada,1,Ensenada,0454,38,20,0,0,4,12.39,2.27,8,0.36,2.50,8,6
559,Ensenada,1,Ensenada,0454,41,39,0,0,7,11.92,1.35,17,0.43,2.44,12,9
560,Ensenada,1,Ensenada,0454,42,16,0,0,*,16.77,1,8,0.70,2.67,6,11
561,Ensenada,1,Ensenada,0454,43,12,*,0,3,15.73,1,8,0.33,1.50,8,7
562,Ensenada,1,Ensenada,0454,44,15,0,*,0,14.43,0.91,8,0.43,1.88,7,5
563,Ensenada,1,Ensenada,0454,45,15,*,0,0,15.31,0.50,8,0.56,2.50,5,5
564,Ensenada,1,Ensenada,0454,46,14,0,0,3,13.15,2,8,0.58,2.33,6,*
565,Ensenada,1,Ensenada,0454,47,51,*,*,*,14.46,1.17,18,0.75,3.19,12,15
566,Ensenada,1,Ensenada,0454,48,53,0,0,4,11.80,1.27,16,0.74,3.79,11,18
567,Ensenada,1,Ensenada,0454,49,48,*,*,3,14.15,1.31,15,0.59,3.20,14,10
568,Ensenada,1,Ensenada,0454,50,17,0,*,4,15.79,1.50,8,0.59,3.40,4,6
569,Ensenada,1,Ensenada,0454,51,31,0,0,3,14.07,1.60,14,0.45,2.21,14,6
570,Ensenada,1,Ensenada,0454,52,40,*,3,4,13.40,1.55,15,0.62,3.33,12,12
571,Ensenada,1,Ensenada,0454,53,0,0,0,0,0,0,0,0,0,0,0
572,Ensenada,1,Ensenada,0454,54,17,0,0,4,14.08,2.20,7,0.59,2.43,5,8
573,Ensenada,1,Ensenada,0454,55,21,0,*,0,14.06,1.25,9,0.46,2.63,7,5
