@relation ENS_CLEAN_20

@attribute index numeric
@attribute NOM_MUN {Ensenada}
@attribute LOC numeric
@attribute NOM_LOC {Ensenada}
@attribute AGEB numeric
@attribute MZA numeric
@attribute P_TOTAL numeric
@attribute P_0A2 numeric
@attribute P_3A5 numeric
@attribute POB65_MAS numeric
@attribute GRAPROES numeric
@attribute PROM_HNV numeric
@attribute VIVTOT numeric
@attribute PRO_OCUP_C numeric
@attribute PROM_OCUP numeric
@attribute VPH_PC numeric
@attribute OTRAENT numeric

@data
4617,Ensenada,1,Ensenada,8040,38,43,0,4,0,10.28,2.63,16,1.02,3.58,7,15
4618,Ensenada,1,Ensenada,8040,39,0,0,0,0,0,0,1,0,0,0,0
4619,Ensenada,1,Ensenada,8040,40,31,0,0,4,10.5,2.07,15,1.07,3.44,5,13
4620,Ensenada,1,Ensenada,8040,41,10,0,0,4,10.5,2.07,2,1.07,3.44,5,13
4621,Ensenada,1,Ensenada,8040,42,0,0,0,0,0,0,0,0,0,0,0
4622,Ensenada,1,Ensenada,8040,43,2,0,0,0,0,0,2,0,0,0,0
4623,Ensenada,1,Ensenada,8040,44,21,0,0,0,12.05,0.89,17,0.7,2.1,8,3
4624,Ensenada,1,Ensenada,8040,45,27,0,0,0,12,1.55,17,0.79,3,4,8
4625,Ensenada,1,Ensenada,8040,46,10,0,0,0,15.83,1.2,5,0.67,3.33,3,8
4626,Ensenada,1,Ensenada,8040,47,8,0,0,0,13.29,0.5,7,1,2.67,3,3
4628,Ensenada,1,Ensenada,8055,1,40,0,0,0,13.89,0.59,25,0.61,2.22,13,15
4629,Ensenada,1,Ensenada,8055,2,35,0,0,0,11.41,1.89,14,0.63,3.18,8,8
4630,Ensenada,1,Ensenada,8055,3,37,0,0,0,10.97,1.33,27,0.66,2.64,7,8
4631,Ensenada,1,Ensenada,8055,4,34,0,0,9,13.43,1.57,21,0.47,2.43,9,15
4632,Ensenada,1,Ensenada,8055,5,12,0,0,9,14.9,1.17,7,0.71,4,3,6
4633,Ensenada,1,Ensenada,8055,6,10,0,0,9,14.88,1.8,5,0.83,3.33,3,3
4634,Ensenada,1,Ensenada,8055,7,12,0,0,9,10.57,3,5,0.92,4,3,3
4635,Ensenada,1,Ensenada,8055,8,32,0,0,9,13.18,1.63,16,0.73,3.2,9,4
4636,Ensenada,1,Ensenada,8055,9,43,0,0,9,12.89,1.89,22,0.57,2.69,12,11
4637,Ensenada,1,Ensenada,8055,10,28,0,0,9,12.71,1.45,13,0.58,2.55,7,6
4638,Ensenada,1,Ensenada,8055,11,49,3,0,3,12.84,1.45,25,0.73,3.27,13,10
4639,Ensenada,1,Ensenada,8055,12,23,3,0,3,12.42,1.75,10,1.1,3.29,4,9
4640,Ensenada,1,Ensenada,8055,13,4,3,0,3,12.42,1.75,4,1.1,3.29,4,9
4641,Ensenada,1,Ensenada,8055,14,37,3,0,3,13.03,1.8,16,0.65,3.08,10,7
4642,Ensenada,1,Ensenada,8055,15,22,3,0,3,11,1.75,12,0.65,2.44,5,3
4643,Ensenada,1,Ensenada,8055,16,32,0,0,3,12.41,1.53,20,0.68,2.46,9,15
4644,Ensenada,1,Ensenada,8055,17,31,0,0,3,11.24,1.83,19,0.78,3.1,6,19
4645,Ensenada,1,Ensenada,8055,18,39,0,0,4,11.78,1.79,24,0.51,2.29,10,15
4646,Ensenada,1,Ensenada,8055,19,146,4,4,16,13.05,1.64,61,0.67,3.11,35,45
4647,Ensenada,1,Ensenada,8055,20,30,4,4,6,11.5,2.14,15,0.68,3,6,6
4648,Ensenada,1,Ensenada,8055,21,49,0,4,7,11.31,1.54,29,0.49,2.33,11,17
4649,Ensenada,1,Ensenada,8055,22,19,0,4,0,12.64,1.8,10,0.86,3.8,3,9
4650,Ensenada,1,Ensenada,8055,23,46,3,3,5,10.74,1.83,20,0.61,2.88,8,10
4651,Ensenada,1,Ensenada,8055,25,28,3,3,5,13.17,1.27,20,0.65,2.55,10,12
4652,Ensenada,1,Ensenada,8055,26,45,0,3,5,12.61,1.26,28,0.58,2.25,13,18
4653,Ensenada,1,Ensenada,8055,27,40,0,0,4,8.86,2.21,18,0.7,2.67,8,19
4654,Ensenada,1,Ensenada,8055,28,65,0,5,4,12.02,1.69,20,0.71,3.82,11,22
4655,Ensenada,1,Ensenada,8055,30,35,0,5,3,13,2,18,0.59,2.5,9,13
4656,Ensenada,1,Ensenada,8055,31,20,0,0,3,14.83,1.75,23,0.48,2.5,6,6
4657,Ensenada,1,Ensenada,8055,32,24,3,0,3,12.26,1.13,15,1.2,3,5,4
4658,Ensenada,1,Ensenada,8055,33,12,0,0,3,13.8,1,5,0.63,4,3,4
4659,Ensenada,1,Ensenada,8055,34,11,0,0,3,10.2,1.33,7,1.22,2.2,3,4
4660,Ensenada,1,Ensenada,8055,35,30,0,0,4,12.35,2.07,18,0.49,2.73,10,11
4661,Ensenada,1,Ensenada,8055,39,39,0,0,10,10.41,2.76,18,0.65,3,8,13
4662,Ensenada,1,Ensenada,8055,41,9,0,0,10,10.75,0.75,3,0.69,3,8,0
4663,Ensenada,1,Ensenada,8055,45,34,0,0,3,12.78,1.77,12,0.74,3.4,9,4
4664,Ensenada,1,Ensenada,8055,47,0,0,0,0,0,0,0,0,0,0,0
4665,Ensenada,1,Ensenada,8055,49,17,0,0,10,14.82,2.55,68,0.31,1.7,10,5
4666,Ensenada,1,Ensenada,8055,50,0,0,0,0,0,0,2,0,0,0,0
4667,Ensenada,1,Ensenada,8055,51,2,0,0,0,0,0,10,0,0,0,0
4668,Ensenada,1,Ensenada,8055,52,0,0,0,0,0,0,8,0,0,0,0
4669,Ensenada,1,Ensenada,8055,53,5,0,0,0,0,0,1,0,0,0,0
4718,Ensenada,1,Ensenada,8074,1,0,0,0,0,0,0,0,0,0,0,0
4719,Ensenada,1,Ensenada,8074,2,7,0,0,0,0,0,3,0,0,0,0
4720,Ensenada,1,Ensenada,8074,3,3,0,0,0,0,0,1,0,0,0,0
4721,Ensenada,1,Ensenada,8074,4,72,3,0,16,10.62,2.03,26,0.73,3.13,12,25
4722,Ensenada,1,Ensenada,8074,5,63,3,0,6,10.39,1.54,25,0.92,3.15,10,27
4723,Ensenada,1,Ensenada,8074,6,46,3,0,3,10.45,2.11,17,0.73,2.88,7,23
4724,Ensenada,1,Ensenada,8074,7,100,4,0,11,9.93,2.27,32,0.93,3.57,17,44
4725,Ensenada,1,Ensenada,8074,10,156,4,6,19,12.09,1.76,62,0.61,3,29,40
4726,Ensenada,1,Ensenada,8074,11,198,6,7,23,10.43,1.87,81,0.81,2.79,36,71
4727,Ensenada,1,Ensenada,8074,12,108,5,3,10,9.88,1.98,36,0.94,3.18,15,35
4728,Ensenada,1,Ensenada,8074,13,140,4,9,14,10.61,1.5,64,0.76,2.89,23,44
4729,Ensenada,1,Ensenada,8074,14,167,6,9,24,9.84,2.2,55,0.81,3.27,26,49
4730,Ensenada,1,Ensenada,8074,16,177,7,7,22,9.79,2.18,71,0.79,2.95,31,78
4731,Ensenada,1,Ensenada,8074,17,95,6,6,12,10.55,2.08,46,0.75,2.64,16,30
4732,Ensenada,1,Ensenada,8074,18,172,9,6,8,10.26,2.04,62,0.82,3.13,27,76
4733,Ensenada,1,Ensenada,8074,19,107,9,7,8,11.55,1.79,37,0.72,3.15,22,38
4734,Ensenada,1,Ensenada,8074,20,105,4,5,12,10.61,1.85,50,0.95,2.84,20,25
4735,Ensenada,1,Ensenada,8074,21,14,4,5,3,11.67,2.8,7,0.61,2.8,20,3
4736,Ensenada,1,Ensenada,8074,22,94,6,4,15,9.39,2.69,37,0.91,3.13,9,23
4737,Ensenada,1,Ensenada,8074,23,157,6,8,18,9.98,2.07,63,0.82,2.96,25,42
4738,Ensenada,1,Ensenada,8074,24,78,5,8,10,11.59,2.21,36,0.59,2.89,16,20
4739,Ensenada,1,Ensenada,8074,25,57,0,0,12,10.06,3,24,0.7,3.17,9,19
4740,Ensenada,1,Ensenada,8074,26,91,0,5,6,9.24,1.65,48,0.86,2.68,10,42
4741,Ensenada,1,Ensenada,8074,27,227,10,6,12,10.07,1.84,82,0.91,3.2,35,80
4742,Ensenada,1,Ensenada,8074,28,173,8,5,15,10.37,2.03,71,0.87,3.39,25,39
4743,Ensenada,1,Ensenada,8074,29,21,0,0,15,11.61,1.22,12,0.71,2.1,7,39
4744,Ensenada,1,Ensenada,8074,30,37,0,0,8,14.22,1.63,16,0.67,2.85,11,11
4745,Ensenada,1,Ensenada,8074,31,55,3,7,6,9.56,1.58,22,0.68,3.06,8,21
4746,Ensenada,1,Ensenada,8074,32,30,0,0,4,10.45,2.36,9,0.71,3.75,6,15
4747,Ensenada,1,Ensenada,8074,33,55,0,0,5,11.19,1.83,20,0.62,2.89,11,14
4748,Ensenada,1,Ensenada,8074,36,46,0,4,9,9.13,2.45,24,0.67,2.56,7,21
4749,Ensenada,1,Ensenada,8074,37,181,7,7,22,9.18,1.85,62,0.98,3.37,21,49
4750,Ensenada,1,Ensenada,8074,38,20,7,7,0,9.87,1.29,7,0.8,3.33,4,10
4751,Ensenada,1,Ensenada,8074,41,191,7,13,23,10.27,2.59,69,0.87,3.24,26,88
4752,Ensenada,1,Ensenada,8074,42,11,0,0,3,11,2.5,7,0.55,2.75,26,5
4753,Ensenada,1,Ensenada,8074,43,12,0,0,3,9.67,4.5,9,0.48,2.4,3,7
4754,Ensenada,1,Ensenada,8074,44,81,5,4,6,9.48,1.74,27,1.09,3.12,7,32
4755,Ensenada,1,Ensenada,8074,45,124,5,6,16,10.82,1.57,66,0.8,3.1,28,28
4756,Ensenada,1,Ensenada,8074,46,144,4,7,23,10.25,1.85,60,0.81,2.72,23,55
4757,Ensenada,1,Ensenada,8074,47,26,4,0,6,10.42,2,14,0.57,2.6,4,10
4758,Ensenada,1,Ensenada,8074,49,0,0,0,0,0,0,0,0,0,0,0
4760,Ensenada,1,Ensenada,8089,1,19,0,0,0,10.81,2,7,0.9,3.8,3,11
4761,Ensenada,1,Ensenada,8089,2,3,0,0,0,10.81,2,1,0.9,3.8,3,11
4762,Ensenada,1,Ensenada,8089,3,0,0,0,0,0,0,1,0,0,0,0
4763,Ensenada,1,Ensenada,8089,4,16,0,0,4,10.19,2,12,0.57,1.6,6,8
4764,Ensenada,1,Ensenada,8089,5,37,0,0,4,10.71,1.38,14,0.76,2.85,7,12
4765,Ensenada,1,Ensenada,8089,6,10,0,0,4,9.78,2,7,0.59,2.5,0,4
4766,Ensenada,1,Ensenada,8089,7,0,0,0,0,0,0,0,0,0,0,0
4767,Ensenada,1,Ensenada,8089,8,17,0,0,0,9.14,1.86,4,1.21,4.25,3,6
4768,Ensenada,1,Ensenada,8089,9,54,3,3,0,10.83,1.5,19,0.89,2.84,11,15
4769,Ensenada,1,Ensenada,8089,10,80,6,4,6,10.02,2,32,0.87,2.86,9,19
4770,Ensenada,1,Ensenada,8089,11,0,0,0,0,0,0,0,0,0,0,0
4771,Ensenada,1,Ensenada,8089,12,35,0,3,0,9.59,2.07,15,0.88,2.69,5,9
4772,Ensenada,1,Ensenada,8089,13,48,4,3,3,10.71,1.95,14,0.96,4,5,18
4773,Ensenada,1,Ensenada,8089,14,34,4,3,3,8.5,2.33,12,0.89,2.83,3,19
4774,Ensenada,1,Ensenada,8089,15,39,6,3,0,9.96,1.8,13,1.26,3.25,4,12
4775,Ensenada,1,Ensenada,8089,17,31,6,0,5,8.04,3.33,15,1,2.07,4,16
4776,Ensenada,1,Ensenada,8089,19,51,6,0,5,9.54,1.5,16,0.85,3.19,8,20
4777,Ensenada,1,Ensenada,8089,20,52,4,0,4,9.79,1.92,15,0.85,3.47,7,20
4778,Ensenada,1,Ensenada,8089,21,17,0,0,4,8.29,2,6,1,3.4,7,8
4779,Ensenada,1,Ensenada,8089,22,13,0,0,0,9.33,1.5,5,1.18,3.25,7,9
4780,Ensenada,1,Ensenada,8089,23,58,6,4,7,9.47,2.26,26,1.12,3.22,6,24
4781,Ensenada,1,Ensenada,8089,24,64,6,4,11,10,2.68,29,0.93,2.91,11,23
4782,Ensenada,1,Ensenada,8089,25,47,6,4,3,9.98,1.47,15,0.92,3.13,10,17
4783,Ensenada,1,Ensenada,8089,26,23,6,4,0,8.86,1.78,8,1.53,4.6,10,9
4784,Ensenada,1,Ensenada,8089,28,24,0,4,0,9.89,2,7,1.2,3.43,4,13
4785,Ensenada,1,Ensenada,8089,29,95,3,4,4,9.51,1.81,30,0.93,3.17,13,46
4786,Ensenada,1,Ensenada,8089,30,89,5,3,3,11,1.76,33,0.95,3.42,13,31
4787,Ensenada,1,Ensenada,8089,32,34,5,3,3,9.05,2.17,9,1.22,4.25,3,19
4788,Ensenada,1,Ensenada,8089,33,50,5,6,3,8.11,2.44,15,1.19,3.85,6,14
4789,Ensenada,1,Ensenada,8089,38,18,3,0,0,11.25,2.33,5,1.06,3.6,6,14
4790,Ensenada,1,Ensenada,8089,39,22,0,0,0,9.17,1.78,9,0.76,3.14,6,4
4791,Ensenada,1,Ensenada,8089,42,0,0,0,0,0,0,0,0,0,0,0
4792,Ensenada,1,Ensenada,8089,44,4,0,0,0,0,0,1,0,0,0,0
4793,Ensenada,1,Ensenada,8089,45,17,0,0,0,11.6,1.29,6,0.77,2.83,4,8
4794,Ensenada,1,Ensenada,8089,46,35,0,0,3,9.84,1.47,9,0.81,3.89,6,13
4795,Ensenada,1,Ensenada,8089,48,51,0,0,6,8.87,2.45,19,0.78,2.83,11,17
4796,Ensenada,1,Ensenada,8089,49,20,0,3,6,8.93,3,7,0.95,2.86,11,11
4797,Ensenada,1,Ensenada,8089,54,46,0,3,6,9.91,1.65,13,0.85,3.83,6,14
4798,Ensenada,1,Ensenada,8089,56,22,0,3,0,13.11,1.29,6,0.81,3.67,4,15
4799,Ensenada,1,Ensenada,8089,58,22,0,0,0,10.33,1.91,7,1.1,3.67,3,7
4800,Ensenada,1,Ensenada,8089,59,11,0,0,0,11.82,0.8,5,0.61,2.2,3,7
4801,Ensenada,1,Ensenada,8089,60,1,0,0,0,11.82,0.8,1,0.61,2.2,3,7
4802,Ensenada,1,Ensenada,8089,61,1,0,0,0,11.82,0.8,1,0.61,2.2,3,7
4803,Ensenada,1,Ensenada,8089,62,16,0,0,0,11.82,0.8,3,0.61,2.2,3,7
4804,Ensenada,1,Ensenada,8089,63,35,0,0,0,11.64,1.21,13,0.88,3.18,4,11
4807,Ensenada,1,Ensenada,8093,1,33,0,0,0,9.93,1.43,18,0.75,2.54,3,10
4808,Ensenada,1,Ensenada,8093,2,9,0,0,0,9.93,1.43,2,0.75,2.54,3,10
4809,Ensenada,1,Ensenada,8093,3,21,0,0,0,9.83,2.86,7,1.11,3.5,3,4
4810,Ensenada,1,Ensenada,8093,4,32,0,0,0,9.46,1.81,10,1.03,3.2,4,21
4811,Ensenada,1,Ensenada,8093,5,17,0,0,0,10.53,1,7,0.89,2.83,4,5
4812,Ensenada,1,Ensenada,8093,6,7,0,0,0,10.53,1,3,0.89,2.83,4,5
4813,Ensenada,1,Ensenada,8093,7,20,0,0,4,8.16,1.73,9,0.8,2.86,3,13
4814,Ensenada,1,Ensenada,8093,8,0,0,0,0,0,0,0,0,0,0,0
4815,Ensenada,1,Ensenada,8093,9,44,0,6,0,7.73,2.07,13,1.47,3.38,0,15
4816,Ensenada,1,Ensenada,8093,10,45,3,6,0,8.78,1.71,12,1.22,3.75,6,18
4817,Ensenada,1,Ensenada,8093,11,16,0,6,0,8.08,1.17,6,0.8,3.2,3,6
4818,Ensenada,1,Ensenada,8093,12,0,0,0,0,0,0,0,0,0,0,0
4819,Ensenada,1,Ensenada,8093,13,20,0,3,0,9.33,1.5,3,2,6.67,0,4
4820,Ensenada,1,Ensenada,8093,14,15,0,3,0,11.2,1.5,7,1,2.5,0,4
4821,Ensenada,1,Ensenada,8093,15,15,0,3,0,13,1.11,6,0.65,2.5,4,3
4822,Ensenada,1,Ensenada,8093,16,32,0,3,0,9.97,2.2,10,0.7,3.2,4,14
4823,Ensenada,1,Ensenada,8093,18,41,0,3,3,7.81,2,14,1.11,3.15,4,17
4824,Ensenada,1,Ensenada,8093,21,24,0,5,0,9.09,2.86,5,1.6,4.8,0,17
4825,Ensenada,1,Ensenada,8093,22,14,0,0,0,6.67,2.57,6,1,3.5,0,6
4826,Ensenada,1,Ensenada,8093,23,19,0,0,0,9.5,1.64,6,1.19,3.8,0,4
4827,Ensenada,1,Ensenada,8093,24,34,3,0,0,10.39,2.14,10,1.1,3.4,0,8
4828,Ensenada,1,Ensenada,8093,25,15,3,0,0,9,1.71,7,0.83,2.14,0,7
4829,Ensenada,1,Ensenada,8093,26,89,3,4,3,9.34,1.2,28,1.02,3.3,10,36
4830,Ensenada,1,Ensenada,8093,27,0,0,0,0,0,0,0,0,0,0,0
4831,Ensenada,1,Ensenada,8093,28,20,0,0,0,8.79,2.43,5,1.11,4,0,4
4832,Ensenada,1,Ensenada,8093,29,41,0,3,0,8.2,2.12,9,0.93,4.56,4,28
4833,Ensenada,1,Ensenada,8093,32,0,0,0,0,0,0,0,0,0,0,0
4834,Ensenada,1,Ensenada,8093,34,9,0,0,0,10.5,2.67,4,0.9,2.25,0,3
4835,Ensenada,1,Ensenada,8093,36,16,0,0,0,11.83,1.63,5,0.76,3.2,3,3
4836,Ensenada,1,Ensenada,8093,37,3,0,0,0,11.83,1.63,1,0.76,3.2,3,3
4837,Ensenada,1,Ensenada,8093,38,11,0,0,0,9.63,1.2,4,1.22,3.67,3,7
4840,Ensenada,1,Ensenada,8106,1,35,0,0,4,9.12,2.62,15,0.88,3.5,3,20
4841,Ensenada,1,Ensenada,8106,2,44,0,0,3,9.56,2.11,15,0.85,3.14,4,13
4842,Ensenada,1,Ensenada,8106,3,79,4,0,3,8.31,2.68,20,1.01,4.65,4,30
4843,Ensenada,1,Ensenada,8106,4,49,3,0,3,10.09,1.91,15,0.84,3.5,7,24
4844,Ensenada,1,Ensenada,8106,5,73,3,6,5,9.69,2.58,19,0.94,4.06,8,23
4845,Ensenada,1,Ensenada,8106,6,62,3,6,5,9.63,2.28,21,1.03,2.95,8,27
4846,Ensenada,1,Ensenada,8106,7,78,5,3,4,10.5,2.18,28,0.73,3.55,9,40
4847,Ensenada,1,Ensenada,8106,8,62,4,3,7,8.41,1.96,23,0.93,3.44,3,29
4848,Ensenada,1,Ensenada,8106,9,16,0,3,7,10.31,1.63,8,0.94,2.67,3,4
4849,Ensenada,1,Ensenada,8106,12,58,3,3,7,8.91,2.59,19,1.02,3.41,7,25
4850,Ensenada,1,Ensenada,8106,13,49,3,3,0,10.36,1.95,13,1.17,4.45,4,16
4851,Ensenada,1,Ensenada,8106,14,43,3,3,5,10.59,2.67,13,0.77,3.31,5,17
4852,Ensenada,1,Ensenada,8106,15,59,3,3,9,8.35,2.8,17,0.82,3.47,6,27
4853,Ensenada,1,Ensenada,8106,16,38,3,4,9,9.11,2.31,14,0.95,3.17,5,15
4854,Ensenada,1,Ensenada,8106,17,87,4,7,3,9.71,1.82,32,0.84,3,9,25
4855,Ensenada,1,Ensenada,8106,18,101,3,11,5,10.04,2.54,25,1.02,4.04,8,35
4856,Ensenada,1,Ensenada,8106,19,87,4,4,3,8.92,2.62,23,0.98,4.14,4,37
4857,Ensenada,1,Ensenada,8106,20,0,0,0,0,0,0,0,0,0,0,0
4858,Ensenada,1,Ensenada,8106,21,0,0,0,0,0,0,0,0,0,0,0
4859,Ensenada,1,Ensenada,8106,22,0,0,0,0,0,0,0,0,0,0,0
4860,Ensenada,1,Ensenada,8106,23,110,0,8,4,10.42,2.21,33,1.18,4.07,16,32
4861,Ensenada,1,Ensenada,8106,24,57,6,3,4,9.69,2.37,17,1.1,3.56,4,21
4862,Ensenada,1,Ensenada,8106,25,48,6,3,4,9.69,2.33,16,0.96,3.2,4,12
4863,Ensenada,1,Ensenada,8106,26,82,5,4,3,9.57,1.71,28,0.8,3.28,9,29
4864,Ensenada,1,Ensenada,8106,27,55,4,4,3,10.2,2.12,19,0.79,3.06,6,24
4865,Ensenada,1,Ensenada,8106,28,31,4,4,3,9.58,2.27,10,0.74,3.1,3,10
4866,Ensenada,1,Ensenada,8106,29,218,15,13,11,9.89,1.88,57,1.05,4.11,23,82
4867,Ensenada,1,Ensenada,8106,30,48,15,0,3,10.45,2,13,0.84,3.69,6,14
4868,Ensenada,1,Ensenada,8106,32,26,15,0,4,6.06,2.7,7,0.93,3.71,3,13
4869,Ensenada,1,Ensenada,8106,33,76,0,5,8,11.05,1.89,24,0.97,3.45,12,32
4870,Ensenada,1,Ensenada,8106,34,59,3,5,7,8.3,2,14,1.23,4.21,5,30
4871,Ensenada,1,Ensenada,8106,35,8,3,5,7,8.3,2,1,1.23,4.21,5,30
4872,Ensenada,1,Ensenada,8106,37,28,0,5,3,7.95,2.64,7,0.9,4,5,7
4873,Ensenada,1,Ensenada,8106,40,62,6,3,3,9.05,2.14,14,1.19,4.43,3,22
4874,Ensenada,1,Ensenada,8106,42,0,0,0,0,0,0,0,0,0,0,0
4875,Ensenada,1,Ensenada,8106,43,0,0,0,0,0,0,0,0,0,0,0
4876,Ensenada,1,Ensenada,8106,44,0,0,0,0,0,0,0,0,0,0,0
4877,Ensenada,1,Ensenada,8106,45,83,7,3,3,10,2.34,30,0.87,3.07,8,37
4878,Ensenada,1,Ensenada,8106,46,88,3,4,6,10.54,2.54,20,1.11,4.4,10,36
4879,Ensenada,1,Ensenada,8106,47,0,0,0,0,0,0,0,0,0,0,0
4880,Ensenada,1,Ensenada,8106,50,14,0,0,0,9.82,1.67,4,1.17,3.5,0,7
4881,Ensenada,1,Ensenada,8106,51,73,6,0,0,9.6,1.68,20,1.08,3.65,9,25
4882,Ensenada,1,Ensenada,8106,53,74,0,0,3,9.78,2.08,21,1.14,3.89,5,35
4883,Ensenada,1,Ensenada,8106,54,76,0,0,6,8.75,2.2,24,1.1,3.8,6,40
4884,Ensenada,1,Ensenada,8106,55,84,4,4,6,8.43,2.62,26,0.85,3.36,13,35
4885,Ensenada,1,Ensenada,8106,56,38,4,0,6,11.3,1.53,11,1,3.8,8,5
4887,Ensenada,1,Ensenada,8110,1,119,4,11,6,9.02,2.35,32,1.1,3.72,12,43
4888,Ensenada,1,Ensenada,8110,2,140,8,9,10,8.82,2,46,1.21,3.5,11,63
4889,Ensenada,1,Ensenada,8110,3,130,10,10,3,7.76,2.15,37,1.33,3.71,9,56
4890,Ensenada,1,Ensenada,8110,4,161,7,6,7,9.6,1.76,45,1.06,3.74,19,62
4891,Ensenada,1,Ensenada,8110,5,166,12,7,11,9.07,2.36,47,1.04,3.69,18,75
4892,Ensenada,1,Ensenada,8110,6,0,0,0,0,0,0,0,0,0,0,0
4893,Ensenada,1,Ensenada,8110,7,114,0,0,10,9.5,2,33,0.84,3.68,15,59
4894,Ensenada,1,Ensenada,8110,8,75,4,0,4,7.34,2.11,23,1.09,3.41,6,33
4895,Ensenada,1,Ensenada,8110,9,136,9,16,7,9.53,2.13,32,1.28,4.39,14,49
4896,Ensenada,1,Ensenada,8110,10,176,5,11,4,9.23,1.84,42,1.14,4.29,19,92
4897,Ensenada,1,Ensenada,8110,11,76,5,4,0,8.61,1.75,23,1.25,4,7,34
4898,Ensenada,1,Ensenada,8110,12,103,4,9,0,9.62,2.24,33,0.96,3.68,9,43
4899,Ensenada,1,Ensenada,8110,13,76,4,5,4,9.76,1.84,21,1.21,4,7,40
4900,Ensenada,1,Ensenada,8110,14,126,7,8,8,9.37,2.02,42,0.93,3.23,11,45
4901,Ensenada,1,Ensenada,8110,16,124,12,3,12,8.71,2.43,35,1.28,3.65,8,45
4902,Ensenada,1,Ensenada,8110,18,122,5,12,6,8.58,2.08,36,1,3.59,11,48
4903,Ensenada,1,Ensenada,8110,19,81,4,4,5,9.74,1.84,24,1.07,3.52,11,29
4904,Ensenada,1,Ensenada,8110,21,23,0,0,0,10.86,1.9,9,0.77,3.83,5,8
4905,Ensenada,1,Ensenada,8110,22,91,4,3,8,9,2.15,31,0.94,3.37,8,44
4906,Ensenada,1,Ensenada,8110,23,109,7,9,6,9.2,1.93,31,1.14,3.76,9,39
4907,Ensenada,1,Ensenada,8110,24,72,7,6,4,9.76,1.79,25,0.9,3,9,23
4908,Ensenada,1,Ensenada,8110,25,54,7,4,3,9.36,1.83,19,0.79,3.18,5,23
4909,Ensenada,1,Ensenada,8110,26,117,6,6,6,9.43,2.4,37,0.92,3.44,16,43
4910,Ensenada,1,Ensenada,8110,27,52,6,5,4,7.39,3.13,12,1.53,4.73,3,25
4911,Ensenada,1,Ensenada,8110,28,106,4,4,4,10.23,1.85,29,0.97,3.93,11,51
4912,Ensenada,1,Ensenada,8110,29,131,7,8,6,8.81,2.12,37,1.07,3.74,10,43
4913,Ensenada,1,Ensenada,8110,30,68,6,3,4,7.83,2.2,24,1.16,3.4,10,27
4914,Ensenada,1,Ensenada,8110,31,129,4,16,4,9.1,1.98,36,1.02,3.79,17,32
4915,Ensenada,1,Ensenada,8110,32,20,4,0,4,9.44,1.89,5,0.91,4,3,8
4916,Ensenada,1,Ensenada,8110,35,29,4,0,4,9.78,2.31,6,1.21,4.83,3,10
4917,Ensenada,1,Ensenada,8110,36,91,4,5,7,9.26,1.88,27,1.06,3.37,7,49
4918,Ensenada,1,Ensenada,8110,37,26,4,0,0,8.91,2.27,10,0.84,2.6,5,17
4919,Ensenada,1,Ensenada,8110,38,11,4,0,0,8.2,2.5,7,0.52,1.83,5,17
4920,Ensenada,1,Ensenada,8110,39,11,0,0,0,10.67,3.17,4,0.79,2.75,5,5
4921,Ensenada,1,Ensenada,8110,41,0,0,0,0,0,0,0,0,0,0,0
4922,Ensenada,1,Ensenada,8110,43,0,0,0,0,0,0,0,0,0,0,0
4923,Ensenada,1,Ensenada,8110,44,58,3,5,3,9,2.61,15,1.04,4.14,6,24
4929,Ensenada,1,Ensenada,8394,1,111,7,5,3,9.08,2.3,28,1.08,4.27,12,46
4930,Ensenada,1,Ensenada,8394,2,429,26,23,11,8.34,2.11,116,1.37,4.21,31,181
4931,Ensenada,1,Ensenada,8394,3,70,26,4,4,9,2.68,24,1.07,3.5,5,24
4932,Ensenada,1,Ensenada,8394,4,92,6,9,6,8.76,2.55,28,1.08,4,10,33
4933,Ensenada,1,Ensenada,8394,5,129,5,7,6,8.64,2.09,34,1.48,4.16,4,63
4934,Ensenada,1,Ensenada,8394,6,132,5,9,5,8.31,2.45,42,1.23,3.67,10,70
4935,Ensenada,1,Ensenada,8394,7,125,8,13,5,8.57,1.83,30,1.47,4.63,11,56
4936,Ensenada,1,Ensenada,8394,8,90,5,6,3,9.18,2.47,28,1.08,4.09,10,35
4937,Ensenada,1,Ensenada,8394,9,83,4,3,6,8.94,2.32,24,1.15,3.77,11,36
4938,Ensenada,1,Ensenada,8394,10,0,0,0,0,0,0,0,0,0,0,0
4939,Ensenada,1,Ensenada,8394,12,99,6,6,4,8.75,2.39,28,0.92,3.81,13,37
4940,Ensenada,1,Ensenada,8394,14,49,0,6,4,9.15,1.7,19,0.94,2.88,6,19
4941,Ensenada,1,Ensenada,8394,15,39,0,6,0,9.97,1.56,11,1.63,3.9,3,8
4942,Ensenada,1,Ensenada,8394,16,60,4,4,0,8.15,1.7,16,1.36,4.29,5,23
4943,Ensenada,1,Ensenada,8394,17,72,6,0,0,8.88,1.83,21,1.02,3.6,6,32
4945,Ensenada,1,Ensenada,8407,1,102,3,5,6,13.32,1.47,36,0.69,3.19,26,19
4946,Ensenada,1,Ensenada,8407,2,129,0,5,4,13.13,1.5,52,0.65,2.93,37,28
4947,Ensenada,1,Ensenada,8407,3,92,0,3,5,13.63,1.27,34,0.64,2.88,26,22
4948,Ensenada,1,Ensenada,8407,4,92,4,6,4,13.62,1.54,36,0.67,3.07,25,19
