ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,PNACOE
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,021,79,4,5,5,10.06,2.13,32,0.67,3.16,12,9
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,022,48,5,0,5,9.76,2.21,20,0.70,3,9,3
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,023,118,8,7,5,9.35,2.32,34,0.96,4.07,14,24
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,024,100,6,*,5,8.82,2.20,30,0.88,3.85,13,9
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,025,103,*,4,17,9.06,2.83,31,0.78,3.68,14,30
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,026,50,*,*,5,10.11,1.90,14,0.91,3.85,7,13
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,027,120,3,6,11,7.93,2.58,41,0.94,3.64,18,40
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,028,176,4,5,5,9.03,1.90,52,1,3.91,24,29
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,029,76,3,*,8,8.53,2.26,30,0.77,3.04,5,8
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,030,103,7,4,8,9.25,2.16,36,0.82,3.43,13,21
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,031,119,*,8,4,7.36,2.12,45,0.82,3.40,14,29
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,032,30,0,*,3,8.22,2.50,10,0.73,3.33,3,7
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,034,23,0,*,3,10.56,2.10,8,0.74,3.29,4,4
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,035,30,0,*,3,9.38,2.23,8,0.75,3.75,3,3
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,036,21,0,0,0,10.44,1.50,9,0.70,3,3,3
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,037,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,038,29,*,0,4,9.12,1.36,11,0.69,3.22,5,7
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,039,10,*,0,*,10,3.25,3,0.71,3.33,0,4
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,040,11,*,*,*,7,3.25,3,0.79,3.67,*,5
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,041,38,*,4,6,10.37,2.64,11,0.90,3.80,3,4
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,042,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,045,25,*,*,*,10,3.11,7,0.71,4.17,4,3
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,046,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,047,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0225,Michoacán de Ocampo,5306,048,5,*,*,*,*,*,3,*,*,*,*
02,Baja California,002,Mexicali,0227,Total de la localidad urbana,0000,000,2505,133,151,135,7.71,2.56,874,1.03,3.63,158,665
02,Baja California,002,Mexicali,0227,Total AGEB urbana,7868,000,1408,76,76,76,7.79,2.51,499,1.02,3.60,85,326
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,001,51,3,3,*,8.41,3,14,1.11,4.25,5,17
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,002,45,*,*,3,8.21,2.59,16,1.15,4.09,*,9
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,003,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,004,75,3,6,6,8.11,2.83,23,1,3.50,4,14
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,005,19,0,0,*,7.36,2.40,6,0.95,3.80,0,8
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,006,26,0,*,*,6.75,2.75,7,1.30,3.71,*,16
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,007,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,008,44,*,6,3,7.92,2.50,17,0.95,3.73,4,12
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,009,29,3,*,0,8.06,3.43,10,1.38,4.14,*,4
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,010,14,0,*,*,6.10,4.50,11,0.70,2,0,8
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,011,90,6,9,8,7.67,2.77,32,0.97,3.63,4,14
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,012,48,*,*,3,6.70,2.32,13,1.92,4,*,16
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,013,13,0,0,0,8.71,4,4,1,3.50,*,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,014,33,*,*,*,8.89,2.70,12,0.85,3,4,8
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,015,14,0,*,0,7.75,2.75,6,0.78,3.50,*,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,016,29,3,0,3,7.28,3.40,12,0.91,2.90,3,8
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,017,32,*,*,0,8.29,1.91,12,1.03,4,5,5
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,018,33,*,*,*,8.95,1.60,10,1,3.67,*,8
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,019,46,*,5,3,6.18,2.88,15,1.11,3.08,*,9
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,020,72,6,3,3,8.28,2.52,24,0.97,3.83,5,11
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,021,45,3,*,6,7.44,1.94,20,1.02,3.46,*,13
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,022,43,3,0,*,6.81,3.21,13,1.19,4.30,0,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,023,82,8,6,3,8.53,2.21,30,0.98,3.73,4,24
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,024,26,3,0,*,7.56,2.30,11,1,3.25,3,8
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,025,18,0,*,*,9.21,2.71,8,0.67,3,*,4
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,026,48,*,*,*,7.52,2.56,18,0.91,3.20,*,10
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,027,59,*,4,4,7.45,1.88,19,0.95,3.69,7,13
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,028,24,0,*,3,7.83,1.88,7,1.09,4.80,*,4
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,029,35,*,0,*,8.26,2.67,12,0.81,2.92,*,3
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,030,11,*,*,0,7.20,3.33,3,1.38,3.67,0,0
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,031,46,*,*,*,8.23,1.59,18,1.02,3.54,*,10
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,032,73,6,4,*,8.40,2.38,32,1.09,3.84,6,18
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,033,86,5,7,*,6.87,2.06,23,1.15,4.10,5,27
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,034,80,3,0,5,7.83,2.79,27,1.03,3.35,*,20
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,035,17,0,0,*,7.50,3.50,12,0.85,3.40,*,0
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7868,036,2,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0227,Total AGEB urbana,7872,000,1097,57,75,59,7.60,2.62,375,1.05,3.68,73,339
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,001,87,4,7,4,6.54,2.30,23,1.19,4.14,*,12
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,002,59,4,8,4,7.62,2.86,22,1.05,3.47,*,29
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,003,70,3,6,3,8.36,2.43,23,1.06,4.12,4,9
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,004,67,4,3,0,7.84,2.46,25,1.06,3.72,5,22
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,005,28,*,*,*,7.22,2.11,9,1.09,3.57,0,11
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,006,44,5,3,*,7.72,2.85,14,0.95,3.73,*,10
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,007,7,*,*,*,*,*,6,*,*,*,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,008,46,4,5,3,7.86,3.13,17,1.15,3.83,3,9
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,009,30,*,*,*,7.76,2.64,7,1.58,5,3,21
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,010,20,0,0,*,7.87,3.83,10,0.83,2.50,*,5
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,011,45,0,*,*,6.88,2.27,11,1.22,4.09,*,15
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,012,33,*,4,3,7.22,2.40,10,1.22,4.13,*,18
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,013,9,0,0,3,7.88,2.50,4,0.69,3,*,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,014,6,*,*,*,*,*,1,*,*,*,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,015,79,6,3,3,8.46,2.33,28,0.92,3.43,7,40
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,016,7,*,*,*,*,*,3,*,*,*,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,017,123,9,9,4,7.59,2.78,47,1.07,3.43,6,46
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,018,37,3,3,0,7.37,2.08,12,1.37,4.11,*,11
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,019,49,3,4,3,6.53,2.76,17,1.09,3.77,5,16
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,020,51,*,*,4,7.47,2.62,16,0.77,3.64,5,13
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,021,47,*,4,3,8.18,2.60,19,0.87,3.13,4,4
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,022,31,*,*,4,6,2.80,10,1.03,3.10,*,16
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,023,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,024,0,0,0,0,0,0,1,0,0,0,0
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,025,47,*,4,3,8.09,2.60,13,1.15,3.92,4,7
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,026,27,*,3,0,10.63,2.83,6,0.90,4.50,4,*
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,027,17,0,0,4,7.43,3.67,10,1.06,2.83,*,5
02,Baja California,002,Mexicali,0227,Ejido Sinaloa (Estación Kasey),7872,028,31,0,*,*,7.33,2.30,11,1.03,3.44,6,11
02,Baja California,002,Mexicali,0231,Total de la localidad urbana,0000,000,8243,461,492,599,8.31,2.52,2835,0.95,3.65,747,2752
02,Baja California,002,Mexicali,0231,Total AGEB urbana,5202,000,1467,112,96,111,8.71,2.38,600,0.93,3.52,130,455
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,001,19,*,0,4,8.75,2.27,9,0.63,3.17,*,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,002,28,*,*,4,10.15,2.17,9,0.80,3.11,5,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,003,104,4,8,12,7.40,2.74,41,0.88,3.47,10,30
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,004,11,*,*,*,*,*,5,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,005,19,*,0,0,8.62,3.20,4,1.27,4.75,*,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,006,9,0,0,3,8.71,3,4,0.39,2.25,*,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,007,24,*,*,*,13.17,2,7,0.96,4.80,5,9
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,008,14,0,0,0,12.20,1.80,7,0.73,3.67,3,3
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,009,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,010,4,*,*,*,*,*,1,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,011,41,4,3,3,7.07,2.79,11,1,4.56,*,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,012,16,0,*,*,8.92,2.14,4,1.14,4,*,3
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,013,164,16,15,5,7.97,1.84,79,1.06,3.09,11,62
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,014,8,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,015,11,*,0,*,8.90,1.75,5,0.50,2.75,*,3
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,016,24,0,0,5,8.06,3.17,9,0.81,3.50,*,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,017,24,0,*,5,8.94,3.25,8,0.70,3,3,6
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,018,26,0,*,3,7.94,3,8,1.10,4.60,*,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,019,32,*,*,6,8.95,3.33,10,1,4.14,3,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,020,32,0,0,4,9.15,3.20,13,0.63,2.91,7,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,021,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,022,16,0,*,4,4.42,2.80,6,0.72,2.60,0,7
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,023,21,*,*,*,8.39,1.83,5,0.95,4.20,*,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,024,11,*,*,0,10,1.50,4,1.10,3.67,*,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,025,11,*,*,4,10,3,4,0.65,2.75,*,3
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,026,58,5,3,8,6.92,3,17,0.95,3.63,4,20
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,027,25,*,*,*,10.59,2.73,10,0.78,3.57,3,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,028,41,*,*,*,10.16,1.69,12,0.76,3.80,5,6
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,029,63,6,5,4,8.45,2.25,17,0.88,4,6,25
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,030,147,9,6,13,8.77,2.95,49,0.98,3.97,12,41
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,031,17,*,0,4,7.50,4.50,20,0.77,2.43,4,11
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,032,42,*,*,*,10.19,2.47,11,1.08,5.25,5,12
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,033,7,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,035,32,3,*,*,8.33,2.17,11,0.70,2.91,3,11
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,036,62,9,*,4,10.26,2.08,33,0.83,3.44,7,32
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,038,93,13,11,0,9,2.10,54,1.37,3.58,5,24
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,039,17,*,*,0,11.82,0.88,19,0.77,2.83,*,7
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,040,33,4,5,*,10.80,2.08,17,0.87,3.30,*,13
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,041,112,11,13,0,8.10,2,51,1.29,3.39,3,20
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,042,49,4,5,0,8.30,1.94,22,1.29,3.50,*,18
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,043,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,044,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5202,045,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0231,Total AGEB urbana,5217,000,1097,50,51,139,8.25,2.90,407,0.83,3.39,113,383
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,001,42,6,*,*,10.03,2.40,12,1,4.20,4,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,002,29,0,*,6,8.21,3.23,12,0.67,2.90,3,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,003,14,0,0,3,7.38,2.88,5,0.74,2.80,3,9
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,004,21,0,*,*,10.92,2,7,1.31,4.20,3,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,005,31,*,*,10,7.92,2.57,15,0.67,2.82,3,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,006,31,*,3,6,7.61,4.09,11,0.70,3.88,3,12
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,007,10,*,*,*,*,*,3,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,008,6,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,009,12,0,0,*,9.36,3.33,5,0.75,3,*,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,010,13,0,0,4,8.25,5.67,5,0.87,3.25,*,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,011,14,*,0,3,7.10,4.20,8,0.82,2.80,*,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,012,37,3,0,4,7.86,3.64,12,1,4.11,3,12
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,013,17,0,0,4,7.65,2.09,6,0.74,3.40,*,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,014,39,0,4,4,9.35,2,12,0.83,3.55,5,9
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,015,21,*,*,4,6,5.57,12,0.95,3.50,*,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,016,42,*,3,6,8.48,3.50,16,0.88,3.23,*,22
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,017,16,0,0,*,7.53,2.71,9,0.67,2.29,3,6
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,018,65,0,5,8,9.52,2.44,15,0.92,4.33,9,19
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,019,26,0,*,4,9.18,2.67,8,0.93,3.71,4,11
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,020,20,*,0,3,9.83,3.67,7,0.87,4,3,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,021,33,*,0,3,8.55,2.73,11,0.75,3.30,4,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,022,31,3,*,3,9.35,4.22,9,0.65,3.88,3,12
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,023,35,*,*,6,8.47,2.86,12,0.76,2.92,6,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,024,9,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,025,26,*,*,*,8.50,1.83,10,0.74,3.25,*,13
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,026,38,*,*,*,7.70,1.64,24,0.79,2.53,4,9
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,027,17,*,0,*,6.20,4.57,14,0.63,2.83,*,6
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,028,41,3,*,*,10,3.77,13,0.79,4.10,3,3
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,029,31,*,0,3,8.33,2,11,0.76,3.44,4,8
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,030,39,3,3,3,10.79,2.33,11,0.83,3.90,5,16
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,031,43,*,*,8,6.32,3,17,0.77,3.07,4,16
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,032,35,3,*,*,8.96,1.75,12,0.92,3.50,4,9
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,033,38,*,*,10,5.44,3.67,19,0.70,2.71,*,16
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,034,76,6,8,3,7.05,2.86,17,1.65,4.47,3,31
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,035,40,3,*,4,9.04,2.73,15,0.85,3.08,5,17
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,036,18,0,0,3,8,3.40,11,0.69,2.57,*,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,037,32,*,*,*,6.50,1.75,11,0.78,3.20,*,16
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,038,2,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,039,4,*,*,*,*,*,1,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,040,2,*,*,*,*,*,1,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5217,041,1,*,*,*,*,*,2,*,*,*,*
02,Baja California,002,Mexicali,0231,Total AGEB urbana,5221,000,663,33,36,77,8.77,2.43,266,0.76,3.17,75,218
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,001,53,*,*,8,8.84,2.09,19,0.68,3.12,8,15
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,002,40,3,3,5,7.47,1.94,23,0.70,2.35,*,13
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,003,8,0,0,*,11.63,2,5,0.40,2,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,004,36,3,0,5,9.67,2.11,14,0.84,3.27,4,16
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,005,19,0,*,5,11.20,3.71,9,0.76,3.80,3,6
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,006,12,0,0,*,10.78,3.25,4,0.86,4,3,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,007,25,3,*,*,9.81,2.71,11,0.61,3.13,3,9
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,008,36,*,3,*,9.44,2.79,15,0.73,3.27,5,14
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,009,30,*,4,0,11.27,2.08,12,0.67,3,7,14
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,010,23,*,*,4,8.94,2.07,6,0.92,3.83,3,15
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,011,15,0,*,3,3.88,5.25,4,1.07,3.75,0,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,012,1,*,*,*,*,*,1,*,*,*,*
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,013,37,0,*,4,8.36,2.73,18,0.71,2.64,5,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,014,36,3,*,5,8.88,2.47,13,0.78,3.27,3,15
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,015,42,4,3,0,7.46,2.47,12,1.11,4.67,*,3
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,016,23,*,*,5,7.53,1.64,9,0.96,3.29,*,7
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,017,15,*,*,3,9.10,3.80,3,0.79,5,*,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,018,0,0,0,0,0,0,0,0,0,0,0
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,019,37,0,*,6,8,3.14,9,1.03,4.11,*,10
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,020,18,0,*,3,8.54,2.86,10,0.67,2.57,4,4
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,021,37,*,*,4,8.21,2.53,13,0.74,3.36,5,13
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,022,30,3,*,6,6.61,2.73,11,0.83,3,*,12
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,023,23,0,*,4,9.67,1.89,16,0.74,2.88,3,12
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,024,16,*,*,0,9.64,2.33,7,0.76,2.67,*,5
02,Baja California,002,Mexicali,0231,Ciudad Morelos (Cuervos),5221,025,11,0,0,0,11.11,1,4,0.58,2.75,*,*
