index,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_TOTAL,P_0A2,P_3A5,POB65_MAS,GRAPROES,PROM_HNV,VIVTOT,PRO_OCUP_C,PROM_OCUP,VPH_PC,OTRAENT
5367,Ensenada,1,Ensenada,8746,3,34.0,0.0,0.0,3.0,7.71,3.55,9.0,1.27,3.78,5.0,11.0
5368,Ensenada,1,Ensenada,8746,4,46.0,0.0,4.0,3.0,10.34,1.39,19.0,1.11,3.29,8.0,25.0
5369,Ensenada,1,Ensenada,8746,5,51.0,6.0,4.0,3.0,9.24,2.13,19.0,0.78,3.19,9.0,25.0
5370,Ensenada,1,Ensenada,8746,6,40.0,0.0,4.0,3.0,10.03,1.35,14.0,0.78,3.08,5.0,11.0
5371,Ensenada,1,Ensenada,8746,7,118.0,0.0,6.0,5.0,10.63,1.8,35.0,0.83,3.37,23.0,38.0
5372,Ensenada,1,Ensenada,8746,11,76.0,4.0,4.0,5.0,9.42,1.78,24.0,0.87,3.45,10.0,47.0
5373,Ensenada,1,Ensenada,8746,13,91.0,5.0,3.0,5.0,9.44,1.97,31.0,1.01,3.37,11.0,49.0
5374,Ensenada,1,Ensenada,8746,14,62.0,3.0,3.0,4.0,9.35,2.41,23.0,0.76,2.95,11.0,21.0
5375,Ensenada,1,Ensenada,8746,17,63.0,4.0,3.0,4.0,10.09,1.57,20.0,0.98,3.32,12.0,16.0
5376,Ensenada,1,Ensenada,8746,18,48.0,4.0,3.0,4.0,10.09,2.47,18.0,0.98,3.69,9.0,21.0
5377,Ensenada,1,Ensenada,8746,19,3.0,4.0,3.0,4.0,10.09,2.47,1.0,0.98,3.69,9.0,21.0
5378,Ensenada,1,Ensenada,8746,23,56.0,4.0,4.0,3.0,9.14,2.19,19.0,0.86,3.29,10.0,26.0
5379,Ensenada,1,Ensenada,8746,25,67.0,0.0,4.0,3.0,11.11,2.29,27.0,0.99,3.19,16.0,35.0
5380,Ensenada,1,Ensenada,8746,27,107.0,0.0,7.0,5.0,10.69,1.95,36.0,0.99,3.15,21.0,46.0
5381,Ensenada,1,Ensenada,8746,28,191.0,10.0,7.0,3.0,9.99,1.54,63.0,1.34,3.24,30.0,84.0
5382,Ensenada,1,Ensenada,8746,29,195.0,8.0,7.0,3.0,10.04,1.52,56.0,1.11,3.48,25.0,76.0
5383,Ensenada,1,Ensenada,8746,31,39.0,8.0,7.0,3.0,10.81,1.38,12.0,0.8,3.25,8.0,14.0
5384,Ensenada,1,Ensenada,8746,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385,Ensenada,1,Ensenada,8746,34,68.0,4.0,3.0,6.0,12.86,1.46,27.0,0.74,2.72,21.0,21.0
5387,Ensenada,1,Ensenada,9551,1,10.0,0.0,0.0,0.0,15.5,2.0,4.0,0.59,3.33,3.0,21.0
5388,Ensenada,1,Ensenada,9551,2,40.0,0.0,0.0,7.0,16.15,1.21,11.0,0.63,3.64,10.0,10.0
5389,Ensenada,1,Ensenada,9551,3,4.0,0.0,0.0,7.0,16.15,1.21,2.0,0.63,3.64,10.0,10.0
5390,Ensenada,1,Ensenada,9551,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5391,Ensenada,1,Ensenada,9551,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392,Ensenada,1,Ensenada,9551,6,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5394,Ensenada,1,Ensenada,9566,2,39.0,0.0,0.0,3.0,7.54,1.58,23.0,1.18,3.55,0.0,20.0
5395,Ensenada,1,Ensenada,9566,3,31.0,0.0,0.0,3.0,10.83,1.8,11.0,0.79,2.82,6.0,13.0
5396,Ensenada,1,Ensenada,9566,4,5.0,0.0,0.0,3.0,10.83,1.8,1.0,0.79,2.82,6.0,13.0
5397,Ensenada,1,Ensenada,9566,6,79.0,7.0,0.0,0.0,8.17,2.1,21.0,1.18,3.95,6.0,42.0
5398,Ensenada,1,Ensenada,9566,7,105.0,9.0,6.0,5.0,8.12,2.03,31.0,1.24,3.62,5.0,49.0
5399,Ensenada,1,Ensenada,9566,8,74.0,6.0,4.0,5.0,8.48,1.86,17.0,1.35,5.29,4.0,37.0
5400,Ensenada,1,Ensenada,9566,10,39.0,6.0,4.0,4.0,9.1,2.39,12.0,0.93,3.55,4.0,23.0
5401,Ensenada,1,Ensenada,9566,11,42.0,6.0,6.0,3.0,7.79,1.76,13.0,1.31,3.82,3.0,28.0
5402,Ensenada,1,Ensenada,9566,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,Ensenada,1,Ensenada,9585,1,103.0,5.0,4.0,0.0,11.43,1.43,32.0,1.0,3.55,18.0,26.0
5405,Ensenada,1,Ensenada,9585,2,84.0,5.0,3.0,0.0,11.38,1.34,25.0,0.95,3.36,15.0,22.0
5406,Ensenada,1,Ensenada,9585,3,127.0,7.0,6.0,4.0,11.45,1.5,38.0,0.88,3.34,26.0,42.0
5407,Ensenada,1,Ensenada,9585,4,82.0,7.0,4.0,0.0,10.95,1.32,26.0,0.9,3.42,13.0,26.0
5408,Ensenada,1,Ensenada,9585,5,59.0,6.0,4.0,0.0,11.18,1.27,22.0,0.91,2.95,9.0,19.0
5409,Ensenada,1,Ensenada,9585,7,141.0,11.0,8.0,0.0,11.2,1.62,42.0,1.09,3.44,21.0,34.0
5410,Ensenada,1,Ensenada,9585,8,83.0,3.0,0.0,0.0,11.36,1.62,23.0,0.89,3.61,16.0,20.0
5411,Ensenada,1,Ensenada,9585,9,79.0,3.0,0.0,0.0,11.4,1.56,24.0,0.99,3.59,14.0,27.0
5412,Ensenada,1,Ensenada,9585,10,69.0,0.0,0.0,0.0,12.07,1.19,22.0,0.78,3.45,12.0,20.0
5413,Ensenada,1,Ensenada,9585,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5415,Ensenada,1,Ensenada,959A,1,34.0,0.0,0.0,4.0,8.71,2.21,11.0,1.17,3.4,5.0,12.0
5416,Ensenada,1,Ensenada,959A,2,46.0,3.0,5.0,5.0,7.75,2.8,13.0,1.07,3.83,4.0,14.0
5417,Ensenada,1,Ensenada,959A,3,72.0,4.0,5.0,5.0,6.47,1.48,24.0,1.22,3.6,4.0,43.0
5418,Ensenada,1,Ensenada,959A,4,14.0,0.0,0.0,5.0,9.5,2.14,5.0,1.0,3.5,4.0,9.0
5419,Ensenada,1,Ensenada,959A,5,32.0,0.0,0.0,5.0,7.44,3.92,8.0,1.52,4.0,4.0,21.0
5420,Ensenada,1,Ensenada,959A,6,35.0,3.0,4.0,5.0,8.71,2.31,6.0,1.67,5.83,4.0,22.0
5421,Ensenada,1,Ensenada,959A,7,44.0,4.0,3.0,5.0,9.1,1.81,10.0,1.52,4.89,3.0,19.0
5422,Ensenada,1,Ensenada,959A,8,35.0,4.0,3.0,5.0,9.04,1.82,13.0,1.09,2.92,3.0,12.0
5423,Ensenada,1,Ensenada,959A,9,13.0,0.0,0.0,5.0,7.38,1.0,6.0,0.81,3.25,3.0,4.0
5424,Ensenada,1,Ensenada,959A,11,52.0,3.0,3.0,5.0,8.64,1.94,16.0,1.73,4.0,3.0,27.0
5425,Ensenada,1,Ensenada,959A,12,23.0,3.0,3.0,3.0,7.93,1.83,9.0,1.28,2.88,3.0,8.0
5426,Ensenada,1,Ensenada,959A,13,13.0,3.0,0.0,0.0,11.75,2.0,5.0,1.0,3.25,0.0,4.0
5427,Ensenada,1,Ensenada,959A,15,5.0,3.0,0.0,0.0,11.75,2.0,1.0,1.0,3.25,0.0,4.0
5428,Ensenada,1,Ensenada,959A,16,31.0,0.0,0.0,0.0,9.67,2.08,10.0,1.24,3.44,4.0,8.0
5429,Ensenada,1,Ensenada,959A,17,45.0,0.0,0.0,3.0,8.39,2.25,10.0,1.41,4.5,4.0,20.0
5430,Ensenada,1,Ensenada,959A,18,1.0,0.0,0.0,3.0,8.39,2.25,1.0,1.41,4.5,4.0,20.0
5431,Ensenada,1,Ensenada,959A,19,27.0,0.0,0.0,3.0,8.29,2.6,10.0,1.93,3.86,4.0,19.0
5432,Ensenada,1,Ensenada,959A,21,42.0,3.0,0.0,4.0,8.94,2.37,15.0,0.89,3.0,3.0,17.0
5433,Ensenada,1,Ensenada,959A,22,31.0,3.0,5.0,0.0,9.1,2.64,13.0,1.35,3.88,3.0,17.0
5434,Ensenada,1,Ensenada,959A,23,7.0,3.0,5.0,0.0,9.1,2.64,2.0,1.35,3.88,3.0,17.0
5435,Ensenada,1,Ensenada,959A,26,31.0,3.0,5.0,0.0,9.9,2.44,9.0,1.19,3.44,5.0,13.0
5436,Ensenada,1,Ensenada,959A,27,12.0,0.0,0.0,0.0,7.8,1.2,4.0,1.2,3.0,5.0,7.0
5437,Ensenada,1,Ensenada,959A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5438,Ensenada,1,Ensenada,959A,29,103.0,8.0,11.0,0.0,8.36,2.05,28.0,1.36,4.12,8.0,47.0
5439,Ensenada,1,Ensenada,959A,30,64.0,8.0,4.0,6.0,8.59,2.08,19.0,1.14,3.56,4.0,22.0
5440,Ensenada,1,Ensenada,959A,31,4.0,8.0,4.0,6.0,8.59,2.08,2.0,1.14,3.56,4.0,22.0
5441,Ensenada,1,Ensenada,959A,32,3.0,8.0,4.0,6.0,8.59,2.08,1.0,1.14,3.56,4.0,22.0
5442,Ensenada,1,Ensenada,959A,33,16.0,8.0,0.0,3.0,7.53,3.0,7.0,0.7,2.67,4.0,10.0
5443,Ensenada,1,Ensenada,959A,34,39.0,8.0,3.0,0.0,8.77,2.2,9.0,1.77,4.88,4.0,20.0
5444,Ensenada,1,Ensenada,959A,36,4.0,8.0,3.0,0.0,8.77,2.2,1.0,1.77,4.88,4.0,20.0
5445,Ensenada,1,Ensenada,959A,37,14.0,8.0,3.0,0.0,8.77,2.2,3.0,1.77,4.88,4.0,20.0
5446,Ensenada,1,Ensenada,959A,38,283.0,20.0,11.0,3.0,7.72,1.92,87.0,1.42,3.99,15.0,177.0
5447,Ensenada,1,Ensenada,959A,40,4.0,20.0,11.0,3.0,7.72,1.92,2.0,1.42,3.99,15.0,177.0
5448,Ensenada,1,Ensenada,959A,41,33.0,0.0,11.0,3.0,9.15,2.55,8.0,1.17,3.86,3.0,22.0
5450,Ensenada,1,Ensenada,9602,1,24.0,0.0,11.0,3.0,12.7,1.0,10.0,0.86,3.43,3.0,12.0
5451,Ensenada,1,Ensenada,9602,2,36.0,0.0,11.0,0.0,11.97,0.83,13.0,0.75,2.77,11.0,17.0
5452,Ensenada,1,Ensenada,9602,3,459.0,13.0,18.0,34.0,12.91,1.42,181.0,0.72,3.1,119.0,168.0
5453,Ensenada,1,Ensenada,9602,4,202.0,4.0,6.0,9.0,13.21,1.24,83.0,0.69,2.81,54.0,87.0
5454,Ensenada,1,Ensenada,9602,5,94.0,6.0,3.0,9.0,13.32,1.4,40.0,0.73,2.94,22.0,33.0
5455,Ensenada,1,Ensenada,9602,6,85.0,8.0,3.0,9.0,12.97,1.24,29.0,0.88,3.27,23.0,32.0
5456,Ensenada,1,Ensenada,9602,7,51.0,6.0,3.0,3.0,12.81,1.41,20.0,0.81,3.0,12.0,12.0
5457,Ensenada,1,Ensenada,9602,8,41.0,6.0,0.0,3.0,11.44,1.71,16.0,0.73,3.15,6.0,15.0
5458,Ensenada,1,Ensenada,9602,9,120.0,4.0,3.0,5.0,12.9,1.37,37.0,0.78,3.43,30.0,45.0
5459,Ensenada,1,Ensenada,9602,10,54.0,3.0,3.0,4.0,13.47,1.19,29.0,0.73,2.57,17.0,21.0
5460,Ensenada,1,Ensenada,9602,11,37.0,3.0,3.0,0.0,12.86,1.21,12.0,0.88,3.7,8.0,17.0
5461,Ensenada,1,Ensenada,9602,12,97.0,3.0,5.0,0.0,13.3,1.32,45.0,0.71,2.94,26.0,34.0
5462,Ensenada,1,Ensenada,9602,13,75.0,3.0,5.0,3.0,14.38,1.26,51.0,0.59,3.0,24.0,27.0
5463,Ensenada,1,Ensenada,9602,14,34.0,0.0,0.0,5.0,13.93,1.5,16.0,0.47,3.09,10.0,12.0
5464,Ensenada,1,Ensenada,9602,15,37.0,0.0,0.0,5.0,12.43,1.63,15.0,0.54,2.85,13.0,10.0
5465,Ensenada,1,Ensenada,9602,16,36.0,0.0,0.0,3.0,12.67,1.8,15.0,0.5,2.77,12.0,22.0
5466,Ensenada,1,Ensenada,9602,17,32.0,0.0,0.0,0.0,13.12,0.6,11.0,0.73,3.56,8.0,18.0
5467,Ensenada,1,Ensenada,9602,18,65.0,0.0,5.0,3.0,11.92,1.62,25.0,0.78,3.1,11.0,28.0
5468,Ensenada,1,Ensenada,9602,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5469,Ensenada,1,Ensenada,9602,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,Ensenada,1,Ensenada,9602,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,Ensenada,1,Ensenada,9602,22,25.0,0.0,0.0,0.0,12.65,2.1,10.0,0.66,3.13,6.0,9.0
5472,Ensenada,1,Ensenada,9602,23,165.0,6.0,5.0,13.0,12.71,1.57,78.0,0.56,2.58,51.0,76.0
5473,Ensenada,1,Ensenada,9602,24,73.0,3.0,5.0,5.0,12.72,1.43,31.0,0.72,2.92,17.0,23.0
5474,Ensenada,1,Ensenada,9602,25,209.0,12.0,5.0,19.0,12.97,1.69,88.0,0.7,3.07,47.0,100.0
5475,Ensenada,1,Ensenada,9602,26,22.0,12.0,0.0,0.0,13.89,1.2,17.0,0.56,2.0,9.0,11.0
5476,Ensenada,1,Ensenada,9602,27,80.0,3.0,0.0,0.0,13.11,1.41,32.0,0.82,2.86,22.0,22.0
5477,Ensenada,1,Ensenada,9602,28,37.0,3.0,0.0,0.0,11.73,1.25,14.0,0.79,3.08,10.0,19.0
5478,Ensenada,1,Ensenada,9602,29,67.0,0.0,3.0,0.0,13.32,1.29,24.0,0.59,2.91,17.0,25.0
5479,Ensenada,1,Ensenada,9602,30,262.0,15.0,12.0,7.0,13.05,1.15,117.0,0.64,2.54,78.0,73.0
5480,Ensenada,1,Ensenada,9602,31,54.0,15.0,0.0,5.0,14.7,1.52,20.0,0.54,3.0,14.0,23.0
5481,Ensenada,1,Ensenada,9602,32,117.0,15.0,9.0,6.0,12.82,1.43,48.0,0.75,3.08,34.0,37.0
5482,Ensenada,1,Ensenada,9602,33,130.0,9.0,9.0,6.0,14.13,1.6,58.0,0.63,3.1,34.0,32.0
5483,Ensenada,1,Ensenada,9602,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5484,Ensenada,1,Ensenada,9602,35,37.0,0.0,3.0,0.0,14.77,1.56,16.0,0.79,3.36,8.0,16.0
5486,Ensenada,1,Ensenada,9617,1,132.0,8.0,3.0,5.0,11.0,1.64,41.0,0.83,3.57,26.0,55.0
5487,Ensenada,1,Ensenada,9617,2,143.0,8.0,10.0,8.0,11.13,1.64,44.0,0.92,3.86,22.0,57.0
5488,Ensenada,1,Ensenada,9617,3,47.0,3.0,3.0,0.0,11.35,1.36,15.0,0.9,3.36,6.0,16.0
5489,Ensenada,1,Ensenada,9617,5,78.0,3.0,0.0,5.0,11.09,1.49,28.0,0.9,3.0,24.0,41.0
5490,Ensenada,1,Ensenada,9617,6,1.0,3.0,0.0,5.0,11.09,1.49,1.0,0.9,3.0,24.0,41.0
5491,Ensenada,1,Ensenada,9617,8,19.0,3.0,0.0,0.0,11.64,1.43,5.0,1.27,3.8,3.0,7.0
5492,Ensenada,1,Ensenada,9617,9,39.0,3.0,3.0,0.0,12.32,1.05,15.0,0.83,3.25,8.0,9.0
5493,Ensenada,1,Ensenada,9617,10,34.0,3.0,0.0,0.0,12.04,1.93,11.0,1.06,3.4,7.0,15.0
5494,Ensenada,1,Ensenada,9617,11,18.0,0.0,0.0,3.0,11.82,1.64,7.0,0.86,3.6,3.0,12.0
5495,Ensenada,1,Ensenada,9617,12,16.0,0.0,0.0,0.0,13.53,1.1,7.0,0.59,2.67,3.0,8.0
5496,Ensenada,1,Ensenada,9617,13,59.0,0.0,4.0,4.0,11.74,1.52,21.0,0.84,2.95,11.0,32.0
5497,Ensenada,1,Ensenada,9617,14,116.0,0.0,3.0,9.0,9.32,2.13,38.0,0.91,3.41,18.0,41.0
5498,Ensenada,1,Ensenada,9617,15,108.0,6.0,3.0,14.0,10.94,1.68,40.0,0.83,3.0,19.0,54.0
5499,Ensenada,1,Ensenada,9617,16,48.0,3.0,0.0,0.0,10.71,1.33,16.0,0.91,3.69,10.0,13.0
5500,Ensenada,1,Ensenada,9617,17,29.0,0.0,0.0,3.0,11.33,1.86,9.0,0.83,3.63,5.0,11.0
5501,Ensenada,1,Ensenada,9617,18,37.0,4.0,0.0,3.0,12.56,1.13,13.0,0.84,2.85,9.0,11.0
5502,Ensenada,1,Ensenada,9617,19,57.0,4.0,0.0,6.0,10.16,2.0,24.0,0.78,2.59,12.0,31.0
5503,Ensenada,1,Ensenada,9617,20,106.0,4.0,3.0,5.0,10.99,1.76,33.0,0.87,3.79,23.0,44.0
5504,Ensenada,1,Ensenada,9617,21,25.0,4.0,0.0,5.0,8.53,2.11,7.0,1.47,5.0,23.0,7.0
5505,Ensenada,1,Ensenada,9617,22,82.0,3.0,5.0,5.0,10.29,1.91,22.0,1.0,3.9,10.0,39.0
5506,Ensenada,1,Ensenada,9617,23,31.0,3.0,5.0,5.0,10.27,1.55,11.0,0.94,3.44,6.0,12.0
5507,Ensenada,1,Ensenada,9617,24,53.0,3.0,5.0,5.0,11.48,1.23,27.0,0.68,2.41,11.0,28.0
5508,Ensenada,1,Ensenada,9617,25,43.0,0.0,3.0,5.0,11.37,2.6,18.0,0.73,3.07,9.0,21.0
5509,Ensenada,1,Ensenada,9617,26,143.0,9.0,3.0,10.0,10.26,1.82,44.0,1.05,3.58,22.0,68.0
5510,Ensenada,1,Ensenada,9617,28,26.0,9.0,3.0,0.0,13.0,1.45,8.0,1.0,4.33,3.0,12.0
5511,Ensenada,1,Ensenada,9617,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,Ensenada,1,Ensenada,9617,30,123.0,0.0,3.0,9.0,10.82,1.35,45.0,0.86,2.93,25.0,53.0
5513,Ensenada,1,Ensenada,9617,31,5.0,0.0,3.0,9.0,10.82,1.35,2.0,0.86,2.93,25.0,53.0
5514,Ensenada,1,Ensenada,9617,32,26.0,0.0,0.0,0.0,12.12,1.29,7.0,1.0,3.71,4.0,9.0
5515,Ensenada,1,Ensenada,9617,33,41.0,0.0,3.0,0.0,9.97,1.71,12.0,0.95,3.42,10.0,17.0
5516,Ensenada,1,Ensenada,9617,34,4.0,0.0,3.0,0.0,9.97,1.71,1.0,0.95,3.42,10.0,17.0
5517,Ensenada,1,Ensenada,9617,35,4.0,0.0,3.0,0.0,9.97,1.71,2.0,0.95,3.42,10.0,17.0
5518,Ensenada,1,Ensenada,9617,36,56.0,0.0,0.0,5.0,9.71,1.97,20.0,0.82,2.95,8.0,27.0
5519,Ensenada,1,Ensenada,9617,38,12.0,0.0,0.0,0.0,10.0,2.75,4.0,1.09,4.0,8.0,5.0
5521,Ensenada,1,Ensenada,9621,1,129.0,9.0,10.0,10.0,9.04,2.18,49.0,0.95,3.31,10.0,68.0
5522,Ensenada,1,Ensenada,9621,3,357.0,14.0,23.0,11.0,10.16,1.97,125.0,1.02,3.37,54.0,174.0
5523,Ensenada,1,Ensenada,9621,5,19.0,0.0,23.0,0.0,9.42,1.43,6.0,1.12,3.8,4.0,12.0
5524,Ensenada,1,Ensenada,9621,6,26.0,0.0,0.0,0.0,11.43,1.8,10.0,1.04,3.71,4.0,10.0
5525,Ensenada,1,Ensenada,9621,7,20.0,0.0,3.0,3.0,13.57,1.89,9.0,0.82,2.5,3.0,10.0
5526,Ensenada,1,Ensenada,9621,8,22.0,0.0,0.0,3.0,10.35,1.09,11.0,1.17,3.14,4.0,13.0
5527,Ensenada,1,Ensenada,9621,9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5528,Ensenada,1,Ensenada,9621,10,98.0,5.0,6.0,5.0,10.49,1.89,30.0,0.85,3.63,12.0,49.0
5529,Ensenada,1,Ensenada,9621,11,132.0,11.0,10.0,5.0,10.83,1.75,51.0,0.9,3.67,17.0,53.0
5530,Ensenada,1,Ensenada,9621,12,3.0,11.0,10.0,5.0,10.83,1.75,2.0,0.9,3.67,17.0,53.0
5533,Ensenada,1,Ensenada,9636,1,34.0,0.0,10.0,5.0,10.89,1.64,12.0,0.94,3.09,5.0,11.0
5534,Ensenada,1,Ensenada,9636,2,104.0,4.0,5.0,5.0,11.96,1.91,40.0,1.03,3.25,23.0,38.0
5535,Ensenada,1,Ensenada,9636,3,24.0,0.0,5.0,5.0,12.65,1.69,12.0,0.83,2.67,8.0,10.0
5536,Ensenada,1,Ensenada,9636,4,107.0,4.0,4.0,5.0,11.81,2.14,39.0,1.11,3.45,22.0,41.0
5537,Ensenada,1,Ensenada,9636,5,104.0,4.0,4.0,5.0,12.05,1.53,40.0,0.87,3.06,24.0,36.0
5538,Ensenada,1,Ensenada,9636,6,46.0,5.0,7.0,0.0,11.81,1.56,12.0,1.15,3.83,7.0,7.0
5539,Ensenada,1,Ensenada,9636,7,119.0,3.0,6.0,3.0,11.09,1.89,40.0,1.06,3.4,20.0,47.0
5540,Ensenada,1,Ensenada,9636,8,122.0,4.0,5.0,7.0,11.88,1.84,40.0,1.03,3.3,25.0,42.0
5541,Ensenada,1,Ensenada,9636,9,109.0,6.0,7.0,7.0,11.26,2.46,40.0,1.16,3.76,16.0,58.0
5542,Ensenada,1,Ensenada,9636,10,30.0,6.0,7.0,7.0,12.43,1.38,12.0,0.79,2.73,8.0,13.0
5543,Ensenada,1,Ensenada,9636,11,85.0,4.0,7.0,6.0,12.0,1.5,38.0,0.98,3.27,19.0,44.0
5544,Ensenada,1,Ensenada,9636,12,112.0,3.0,3.0,4.0,11.08,1.88,40.0,0.85,3.03,22.0,46.0
5545,Ensenada,1,Ensenada,9636,13,3.0,3.0,3.0,4.0,11.08,1.88,1.0,0.85,3.03,22.0,46.0
5546,Ensenada,1,Ensenada,9636,14,28.0,3.0,0.0,0.0,10.05,1.17,10.0,1.04,3.5,3.0,7.0
5547,Ensenada,1,Ensenada,9636,15,18.0,3.0,0.0,0.0,11.75,1.1,9.0,0.95,3.6,3.0,5.0
5548,Ensenada,1,Ensenada,9636,16,9.0,3.0,0.0,0.0,11.75,1.1,2.0,0.95,3.6,3.0,5.0
5549,Ensenada,1,Ensenada,9636,17,295.0,15.0,14.0,11.0,10.25,1.49,113.0,1.0,2.73,85.0,40.0
5550,Ensenada,1,Ensenada,9636,18,86.0,3.0,3.0,3.0,11.08,1.58,32.0,0.75,2.87,18.0,26.0
5551,Ensenada,1,Ensenada,9636,19,119.0,8.0,6.0,5.0,11.05,1.59,40.0,0.94,3.22,23.0,49.0
5552,Ensenada,1,Ensenada,9636,20,23.0,0.0,6.0,0.0,11.53,1.86,8.0,0.85,2.88,5.0,7.0
5553,Ensenada,1,Ensenada,9636,22,48.0,0.0,4.0,0.0,9.92,1.95,16.0,0.98,3.69,5.0,7.0
5554,Ensenada,1,Ensenada,9636,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,Ensenada,1,Ensenada,9636,24,301.0,8.0,7.0,9.0,10.15,1.32,117.0,0.82,2.74,74.0,36.0
5556,Ensenada,1,Ensenada,9636,25,127.0,9.0,6.0,3.0,11.63,1.46,43.0,1.12,3.26,33.0,37.0
5557,Ensenada,1,Ensenada,9636,26,225.0,5.0,8.0,13.0,11.66,1.65,85.0,0.86,2.88,43.0,90.0
5558,Ensenada,1,Ensenada,9636,27,885.0,28.0,49.0,31.0,14.08,1.46,364.0,0.68,3.29,226.0,356.0
5559,Ensenada,1,Ensenada,9636,28,14.0,0.0,0.0,31.0,10.21,1.0,7.0,0.82,2.33,4.0,8.0
5560,Ensenada,1,Ensenada,9636,29,85.0,0.0,5.0,6.0,11.11,2.11,33.0,0.77,2.83,15.0,29.0
5561,Ensenada,1,Ensenada,9636,30,22.0,0.0,0.0,6.0,12.33,2.1,8.0,0.76,2.75,5.0,10.0
5562,Ensenada,1,Ensenada,9636,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,Ensenada,1,Ensenada,9636,32,44.0,0.0,4.0,3.0,10.77,2.24,16.0,0.94,3.14,8.0,12.0
5564,Ensenada,1,Ensenada,9636,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5565,Ensenada,1,Ensenada,9636,34,63.0,5.0,0.0,4.0,11.4,1.52,15.0,1.02,4.5,8.0,25.0
5566,Ensenada,1,Ensenada,9636,35,35.0,5.0,0.0,4.0,11.93,1.29,14.0,0.8,3.5,7.0,7.0
5567,Ensenada,1,Ensenada,9636,36,35.0,5.0,0.0,4.0,11.38,1.67,17.0,0.74,2.5,10.0,6.0
5568,Ensenada,1,Ensenada,9636,37,110.0,4.0,3.0,0.0,11.15,1.4,40.0,0.95,3.06,21.0,41.0
5569,Ensenada,1,Ensenada,9636,38,136.0,7.0,4.0,7.0,11.7,1.49,46.0,0.86,3.24,29.0,39.0
5570,Ensenada,1,Ensenada,9636,39,70.0,0.0,4.0,6.0,11.56,1.71,28.0,0.7,2.69,17.0,28.0
5571,Ensenada,1,Ensenada,9636,40,42.0,0.0,4.0,0.0,10.5,1.32,12.0,1.11,3.5,9.0,9.0
5572,Ensenada,1,Ensenada,9636,41,69.0,3.0,5.0,0.0,14.17,1.27,34.0,0.76,3.45,19.0,29.0
5573,Ensenada,1,Ensenada,9636,42,87.0,3.0,7.0,6.0,14.08,0.95,34.0,0.62,2.81,29.0,31.0
5574,Ensenada,1,Ensenada,9636,43,70.0,3.0,7.0,4.0,14.42,1.39,34.0,0.56,2.69,22.0,40.0
5575,Ensenada,1,Ensenada,9636,44,125.0,3.0,8.0,4.0,14.81,1.29,54.0,0.65,2.98,36.0,60.0
5576,Ensenada,1,Ensenada,9636,45,42.0,4.0,3.0,4.0,15.19,1.5,33.0,0.62,2.47,13.0,15.0
5577,Ensenada,1,Ensenada,9636,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,Ensenada,1,Ensenada,9636,47,67.0,0.0,0.0,0.0,13.85,1.0,34.0,0.55,2.68,23.0,32.0
5580,Ensenada,1,Ensenada,9640,1,9.0,0.0,0.0,0.0,7.8,1.83,4.0,1.13,3.0,23.0,3.0
5581,Ensenada,1,Ensenada,9640,2,198.0,12.0,14.0,10.0,10.39,2.0,84.0,0.99,3.19,29.0,76.0
5582,Ensenada,1,Ensenada,9640,3,14.0,12.0,0.0,0.0,11.14,2.33,4.0,1.17,3.5,4.0,3.0
5583,Ensenada,1,Ensenada,9640,4,6.0,12.0,0.0,0.0,11.14,2.33,4.0,1.17,3.5,4.0,3.0
5584,Ensenada,1,Ensenada,9640,5,176.0,9.0,5.0,10.0,11.36,1.65,84.0,0.88,2.89,40.0,55.0
5585,Ensenada,1,Ensenada,9640,6,211.0,12.0,10.0,13.0,10.86,1.81,83.0,0.95,3.15,32.0,97.0
5586,Ensenada,1,Ensenada,9640,7,117.0,5.0,7.0,6.0,10.82,1.78,50.0,0.91,2.85,19.0,45.0
